bill,date,time,item,amount,total,payment_type(cash/card),buyer_id,purchase_price
100005100,07-06-2017,14:12:06,"Trousers type 11, Puma",1,533.92752,cash,1086.0,329
100005100,07-06-2017,14:12:06,"Trousers type 8, Reebok",1,2439.36,cash,1086.0,1232
100005100,07-06-2017,14:12:06,"Shoes type 4, Nike",1,5545.0752,cash,1086.0,2947
100005100,07-06-2017,14:12:06,"Shirt type 10, Adidas",2,893.8,cash,1086.0,410
100005100,07-06-2017,14:12:06,"Trousers type 5, Nike",1,2028.288,cash,1086.0,912
100005103,22-06-2017,19:39:30,"Shirt type 9, Reebok",2,1092.0,cash,,546
100005134,16-05-2016,19:55:58,"T-shirt type 3, Nike",1,492.2,card,,230
100005134,16-05-2016,19:55:58,"Boots type 3, Adidas",1,6357.88,card,,2999
100005134,16-05-2016,19:55:58,"Shoes type 3, Nike",2,12103.66976,card,,6704
100005136,27-01-2016,13:50:57,"Cufflinks type 4, Reebok",1,821.24,cash,365.0,419
100005136,27-01-2016,13:50:57,"Hat type 5, Reebok",1,185.5168,cash,365.0,112
100005136,27-01-2016,13:50:57,"Sneakers type 5, Puma",1,951.2996,cash,365.0,703
100005136,27-01-2016,13:50:57,"Trousers type 4, Adidas",1,1339.5,cash,365.0,705
100005156,20-12-2017,14:05:39,"Shirt type 11, Adidas",1,583.358,card,,310
100005160,03-01-2018,11:40:14,"T-shirt type 1, Nike",1,452.2,card,38.0,190
100005160,03-01-2018,11:40:14,"Hat type 3, Puma",1,388.44,card,38.0,249
100005163,18-03-2017,14:11:57,"Shirt type 6, Adidas",2,2133.12,cash,,1212
100005179,26-11-2017,12:26:44,"Socks type 3, Adidas",1,466.86,cash,,251
100005179,26-11-2017,12:26:44,"Shoes type 2, Nike",1,3792.536,cash,,1562
100005214,28-05-2018,13:57:41,"Top type 1, Nike",1,284.8944,cash,,139
100005246,29-01-2016,10:28:25,"Shirt type 5, Nike",1,911.744,card,307.0,419
100005246,29-01-2016,10:28:25,"T-shirt type 1, Adidas",1,459.9,card,307.0,219
100005246,29-01-2016,10:28:25,"Top type 3, Puma",2,951.588,card,307.0,534
100005246,29-01-2016,10:28:25,"Hat type 8, Reebok",1,409.64,card,307.0,209
100005254,17-06-2018,13:27:36,"Hat type 7, Adidas",1,323.84,cash,,176
100005254,17-06-2018,13:27:36,"Shirt type 10, Puma",1,495.816,cash,,283
100005254,17-06-2018,13:27:36,"Socks type 5, Reebok",1,202.5195,cash,,111
100005254,17-06-2018,13:27:36,"Boots type 5, Nike",2,12971.6316,cash,,7086
100005254,17-06-2018,13:27:36,"Sneakers type 5, Nike",1,1995.2064,cash,,1206
100005263,14-07-2018,13:05:17,"Slippers type 3, Adidas",1,300.49,card,1265.0,151
100005263,14-07-2018,13:05:17,"Trousers type 10, Puma",1,1870.2,card,1265.0,1039
100005288,24-02-2018,12:46:24,"Cap type 3, Adidas",1,380.21,cash,,197
100005288,24-02-2018,12:46:24,"Shirt type 12, Nike",1,974.028,cash,,471
100005288,24-02-2018,12:46:24,"Shirt type 3, Puma",1,273.6,cash,,152
100005288,24-02-2018,12:46:24,"Sneakers type 2, Puma",1,1579.056,cash,,982
100005288,24-02-2018,12:46:24,"Shirt type 9, Reebok",1,546.0,cash,,273
100005288,24-02-2018,12:46:24,"Trousers type 10, Puma",1,1514.862,cash,,1039
100005289,14-02-2016,19:29:59,"Slippers type 1, Reebok",1,686.4,cash,,312
100005295,27-07-2016,19:53:15,"Hat type 5, Adidas",1,274.329,cash,,163
100005295,27-07-2016,19:53:15,"Sneakers type 1, Reebok",1,2316.6,cash,,1053
100005295,27-07-2016,19:53:15,"Hat type 8, Reebok",1,364.5796,cash,,209
100005295,27-07-2016,19:53:15,"Cufflinks type 7, Adidas",1,334.88,cash,,184
100005302,22-11-2016,20:02:21,"Trousers type 11, Adidas",1,1697.28,cash,40.0,884
100005302,22-11-2016,20:02:21,"Cufflinks type 1, Reebok",1,675.8136,cash,40.0,371
100005306,25-08-2016,17:24:54,"Hat type 4, Reebok",1,224.812,cash,,124
100005313,11-04-2016,20:46:46,"Shirt type 6, Puma",1,551.76,cash,,330
100005313,11-04-2016,20:46:46,"Trousers type 1, Puma",1,722.304,cash,,418
100005318,30-06-2018,09:18:12,"Shoes type 2, Puma",1,3234.944,cash,,2032
100005319,02-08-2018,20:40:55,"Hat type 5, Adidas",1,306.603,card,,163
100005319,02-08-2018,20:40:55,"Sneakers type 6, Nike",1,3753.696,card,,1923
100005325,26-09-2016,17:03:14,"Sneakers type 5, Nike",2,4988.016,card,938.0,2412
100005325,26-09-2016,17:03:14,"Shoes type 4, Nike",1,4794.1796,card,938.0,2947
100005348,22-04-2017,18:34:14,"Trousers type 10, Reebok",1,343.44,cash,,162
100005357,10-01-2017,17:26:07,"Belt type 1, Adidas",1,618.1713,cash,,291
100005357,10-01-2017,17:26:07,"Belt type 3, Nike",1,464.57136,cash,,211
100005357,10-01-2017,17:26:07,"Trousers type 6, Puma",1,1241.952,cash,,761
100005357,10-01-2017,17:26:07,"Cufflinks type 5, Reebok",2,525.6,cash,,292
100005357,10-01-2017,17:26:07,"Belt type 4, Reebok",1,450.76,cash,,236
100005357,10-01-2017,17:26:07,"Shoes type 4, Adidas",2,6878.9376,cash,,3396
100005357,10-01-2017,17:26:07,"Trousers type 4, Reebok",1,2210.88,cash,,1176
100005377,10-01-2016,14:42:12,"Top type 4, Puma",1,234.752,card,,131
100005406,26-01-2017,18:12:13,"Trousers type 4, Reebok",1,2210.88,card,,1176
100005417,17-06-2017,16:19:06,"Shirt type 4, Nike",2,4106.688,card,614.0,1752
100005417,17-06-2017,16:19:06,"Trousers type 8, Adidas",1,2127.06,card,614.0,1053
100005473,11-04-2018,14:05:53,"Ball type 2, Nike",1,83.62,card,,37
100005473,11-04-2018,14:05:53,"Slippers type 3, Adidas",1,300.49,card,,151
100005481,08-07-2018,10:48:26,"Shoes type 1, Adidas",1,3712.5,cash,,1875
100005487,20-03-2016,10:22:46,"Boots type 5, Puma",1,2273.648,card,,1286
100005505,27-09-2018,13:44:23,"Ball type 2, Puma",1,60.7824,cash,,45
100005507,25-04-2017,18:04:55,"Trousers type 8, Nike",1,1563.272,card,,743
100005507,25-04-2017,18:04:55,"Shirt type 4, Adidas",1,358.98,card,,186
100005507,25-04-2017,18:04:55,"Hat type 7, Adidas",1,320.6016,card,,176
100005507,25-04-2017,18:04:55,"Sneakers type 1, Adidas",2,5475.4352,card,,3496
100005531,11-04-2018,14:48:16,"Trousers type 12, Puma",1,296.192,card,,178
100005531,11-04-2018,14:48:16,"Shoes type 2, Nike",1,3792.536,card,,1562
100005540,15-04-2016,15:40:18,"Cufflinks type 7, Reebok",1,512.64,card,,267
100005559,21-07-2016,18:37:37,"Top type 4, Reebok",1,271.6,card,485.0,140
100005578,28-01-2016,19:27:43,"Sneakers type 4, Puma",1,1451.904,cash,,912
100005578,28-01-2016,19:27:43,"Trousers type 10, Reebok",1,343.44,cash,,162
100005578,28-01-2016,19:27:43,"Slippers type 2, Reebok",1,468.7,cash,,218
100005588,25-12-2017,14:12:18,"Shirt type 12, Adidas",2,1641.6,cash,,912
100005602,07-02-2016,18:26:05,"Boots type 2, Nike",2,11393.18784,card,,5454
100005602,07-02-2016,18:26:05,"Hat type 1, Reebok",1,495.55,card,,265
100005605,15-04-2018,16:44:53,"Cufflinks type 4, Reebok",2,1642.48,card,,838
100005671,03-11-2016,17:40:56,"Boots type 5, Puma",1,2273.648,card,,1286
100005678,08-09-2018,12:01:02,"Trousers type 12, Reebok",1,542.82,cash,,249
100005678,08-09-2018,12:01:02,"Shirt type 6, Reebok",2,1399.2,cash,,660
100005678,08-09-2018,12:01:02,"T-shirt type 7, Nike",1,869.584,cash,,391
100005678,08-09-2018,12:01:02,"Hat type 2, Nike",1,546.448,cash,,238
100005678,08-09-2018,12:01:02,"Shirt type 2, Puma",1,853.632,cash,,494
100005690,26-08-2016,15:30:12,"Hat type 4, Nike",1,573.672,cash,,246
100005690,26-08-2016,15:30:12,"Hat type 1, Adidas",2,450.18,cash,,246
100005696,04-12-2016,10:16:16,"Cufflinks type 4, Reebok",1,656.992,cash,,419
100005723,05-02-2018,13:33:37,"T-shirt type 2, Adidas",2,1021.68,cash,,516
100005733,15-05-2018,16:11:35,"Shoes type 1, Reebok",1,6119.12,cash,,3122
100005744,24-01-2016,14:19:06,"Sneakers type 1, Puma",1,2891.328,cash,1209.0,1628
100005744,24-01-2016,14:19:06,"Hat type 2, Reebok",1,378.4,cash,1209.0,176
100005753,23-01-2017,09:50:58,"Hat type 6, Nike",2,1020.048,card,,474
100005774,29-04-2016,13:56:50,"Socks type 4, Reebok",1,789.93,cash,,393
100005774,29-04-2016,13:56:50,"Top type 4, Puma",1,234.752,cash,,131
100005777,16-03-2018,09:54:15,"Hat type 8, Reebok",1,409.64,cash,465.0,209
100005780,18-01-2016,09:55:32,"Trousers type 3, Reebok",1,1850.97,card,,869
100005780,18-01-2016,09:55:32,"T-shirt type 2, Adidas",1,510.84,card,,258
100005780,18-01-2016,09:55:32,"Top type 2, Reebok",2,822.1642,card,,494
100005780,18-01-2016,09:55:32,"Belt type 4, Reebok",1,428.222,card,,236
100005785,17-08-2017,12:07:25,"Hat type 3, Reebok",1,516.12,card,,253
100005785,17-08-2017,12:07:25,"Hat type 4, Reebok",1,229.4,card,,124
100005785,17-08-2017,12:07:25,"Socks type 3, Puma",2,1212.928,card,,736
100005785,17-08-2017,12:07:25,"T-shirt type 6, Puma",1,174.0288,card,,110
100005785,17-08-2017,12:07:25,"Hat type 4, Puma",2,847.376,card,,502
100005785,17-08-2017,12:07:25,"Shoes type 3, Reebok",1,2175.174,card,,1389
100005785,17-08-2017,12:07:25,"Shirt type 9, Nike",1,1699.04,card,,740
100005785,17-08-2017,12:07:25,"Belt type 1, Adidas",1,637.29,card,,291
100005785,17-08-2017,12:07:25,"Ball type 2, Nike",1,83.62,card,,37
100005785,17-08-2017,12:07:25,"Boots type 2, Nike",1,5933.952,card,,2727
100005785,17-08-2017,12:07:25,"Slippers type 1, Nike",1,371.68,card,,184
100005801,13-05-2018,16:30:51,"Trousers type 1, Puma",1,642.85056,cash,,418
100005818,04-07-2016,17:45:04,"Hat type 3, Adidas",2,388.08,card,1034.0,220
100005818,04-07-2016,17:45:04,"Socks type 7, Nike",1,364.816,card,1034.0,151
100005818,04-07-2016,17:45:04,"Top type 1, Adidas",1,797.16,card,1034.0,364
100005818,04-07-2016,17:45:04,"Shoes type 1, Puma",2,6968.2272,card,1034.0,4530
100005820,11-02-2018,16:33:11,"Ball type 1, Adidas",2,120.9,cash,317.0,62
100005831,17-08-2017,11:04:57,"Sneakers type 2, Reebok",1,1295.84,card,,712
100005831,17-08-2017,11:04:57,"Shirt type 6, Puma",1,551.76,card,,330
100005831,17-08-2017,11:04:57,"Cufflinks type 7, Adidas",1,277.9504,card,,184
100005839,13-02-2017,09:35:50,"Top type 2, Adidas",2,621.6,card,,336
100005841,16-09-2018,14:01:10,"Trousers type 7, Puma",1,482.232,cash,138.0,283
100005841,16-09-2018,14:01:10,"Cufflinks type 4, Reebok",1,821.24,cash,138.0,419
100005848,28-12-2016,20:08:11,"Hat type 3, Adidas",1,231.0,cash,,110
100005848,28-12-2016,20:08:11,"Cufflinks type 4, Nike",2,772.24,cash,,394
100005848,28-12-2016,20:08:11,"Boots type 4, Reebok",1,7161.1,cash,,3769
100005852,25-09-2017,18:52:03,"Trousers type 2, Adidas",2,4162.32,cash,,2214
100005852,25-09-2017,18:52:03,"Trousers type 11, Reebok",1,1816.84,cash,,857
100005852,25-09-2017,18:52:03,"Hat type 6, Adidas",1,487.6,cash,,265
100005852,25-09-2017,18:52:03,"Sneakers type 4, Adidas",1,1544.51,cash,,739
100005852,25-09-2017,18:52:03,"Sneakers type 4, Puma",1,1451.904,cash,,912
100005855,08-02-2016,15:58:14,"Trousers type 3, Puma",1,412.8,cash,,258
100005861,15-07-2016,20:43:47,"T-shirt type 1, Adidas",1,386.316,card,,219
100005861,15-07-2016,20:43:47,"Ball type 2, Puma",1,72.36,card,,45
100005874,05-12-2016,17:08:51,"Cufflinks type 4, Nike",1,386.12,card,,197
100005887,12-04-2016,15:14:25,"Socks type 2, Reebok",1,415.8,card,,210
100005887,12-04-2016,15:14:25,"Trousers type 1, Puma",1,722.304,card,,418
100005887,12-04-2016,15:14:25,"Hat type 4, Puma",1,423.688,card,,251
100005887,12-04-2016,15:14:25,"Socks type 1, Puma",1,215.496,card,,123
100005887,12-04-2016,15:14:25,"T-shirt type 3, Reebok",1,374.595,card,,226
100005892,20-02-2017,19:55:05,"Trousers type 11, Adidas",1,1697.28,cash,,884
100005898,23-01-2018,16:44:36,"Shirt type 12, Puma",1,548.416,cash,,328
100005908,03-01-2016,14:54:14,"Slippers type 1, Reebok",1,597.168,cash,991.0,312
100005908,03-01-2016,14:54:14,"Top type 3, Adidas",1,156.6675,cash,991.0,75
100005909,17-09-2016,18:24:38,"Shoes type 2, Nike",1,3792.536,card,,1562
100005910,26-07-2017,16:49:58,"Hat type 7, Adidas",1,320.6016,card,,176
100005910,26-07-2017,16:49:58,"Shirt type 1, Nike",1,1462.67424,card,,837
100005910,26-07-2017,16:49:58,"Shirt type 9, Puma",1,669.8,card,,425
100005912,17-04-2016,16:38:58,"Boots type 5, Nike",1,6405.744,cash,,3543
100005919,28-03-2016,10:30:14,"Sneakers type 5, Adidas",1,1620.81,card,,783
100005919,28-03-2016,10:30:14,"Ball type 1, Puma",1,68.3012,card,,43
100005920,02-11-2017,17:29:15,"Shoes type 4, Adidas",1,3582.78,cash,223.0,1698
100005921,29-11-2016,19:17:24,"Cufflinks type 3, Adidas",1,396.44,card,,187
100005921,29-11-2016,19:17:24,"T-shirt type 1, Nike",1,452.2,card,,190
100005922,21-01-2016,10:04:50,"Slippers type 1, Puma",1,294.84,cash,,189
100005922,21-01-2016,10:04:50,"Shirt type 12, Adidas",1,689.472,cash,,456
100005922,21-01-2016,10:04:50,"Trousers type 4, Adidas",1,1178.76,cash,,705
100005942,26-11-2017,09:48:29,"Shirt type 7, Reebok",2,2148.8264,card,,1372
100005942,26-11-2017,09:48:29,"Sneakers type 5, Adidas",1,1620.81,card,,783
100005942,26-11-2017,09:48:29,"Hat type 8, Reebok",1,409.64,card,,209
100005942,26-11-2017,09:48:29,"Boots type 3, Reebok",2,13372.36,card,,6788
100005958,05-09-2018,14:21:56,"Boots type 4, Adidas",1,6416.091,cash,,3411
100005958,05-09-2018,14:21:56,"Cufflinks type 5, Reebok",1,223.38,cash,,146
100005958,05-09-2018,14:21:56,"Trousers type 6, Reebok",2,2647.92,cash,,1298
100005958,05-09-2018,14:21:56,"Top type 2, Adidas",2,621.6,cash,,336
100005961,17-06-2017,14:56:50,"Cufflinks type 2, Puma",2,748.0704,cash,,506
100005963,26-03-2017,10:36:51,"Cufflinks type 6, Nike",2,1230.096,cash,,588
100005972,29-09-2018,16:49:28,"Socks type 6, Nike",1,536.52,card,,255
100005997,20-07-2016,18:54:54,"T-shirt type 7, Reebok",1,455.7696,card,,286
100006010,05-07-2018,15:43:52,"T-shirt type 5, Adidas",1,627.21,cash,,303
100006013,24-08-2016,13:58:52,"Cufflinks type 1, Reebok",1,767.97,cash,545.0,371
100006019,18-12-2017,17:00:40,"Sneakers type 4, Puma",1,1451.904,card,,912
100006019,18-12-2017,17:00:40,"T-shirt type 7, Adidas",1,364.06,card,,167
100006025,14-01-2016,11:27:52,"Boots type 1, Puma",1,6316.816,cash,770.0,3778
100006056,20-02-2016,12:13:04,"Socks type 6, Puma",1,400.13376,cash,,299
100006056,20-02-2016,12:13:04,"Shoes type 2, Adidas",1,3228.9696,cash,,1761
100006056,20-02-2016,12:13:04,"Trousers type 2, Reebok",1,335.49,cash,,159
100006061,15-11-2017,15:49:42,"Trousers type 10, Nike",1,1158.616,card,,577
100006073,17-12-2017,20:12:45,"Trousers type 12, Reebok",1,542.82,cash,964.0,249
100006073,17-12-2017,20:12:45,"Sneakers type 3, Nike",1,2651.176,cash,964.0,1282
100006074,11-02-2018,19:02:23,"Shirt type 7, Nike",2,3293.12,cash,,1640
100006074,11-02-2018,19:02:23,"Cufflinks type 3, Nike",2,1455.636,cash,,700
100006092,12-11-2017,10:07:38,"Sneakers type 2, Reebok",1,1205.1312,cash,,712
100006112,29-08-2017,14:18:08,"Sneakers type 2, Adidas",1,2117.61,cash,1273.0,1023
100006112,29-08-2017,14:18:08,"Hat type 8, Puma",1,519.68,cash,1273.0,290
100006112,29-08-2017,14:18:08,"Trousers type 10, Nike",1,1158.616,cash,1273.0,577
100006120,25-09-2018,16:05:10,"Sneakers type 5, Adidas",1,1361.4804,card,,783
100006120,25-09-2018,16:05:10,"Trousers type 9, Reebok",1,608.16,card,,336
100006120,25-09-2018,16:05:10,"Sneakers type 1, Reebok",1,2316.6,card,,1053
100006120,25-09-2018,16:05:10,"Slippers type 2, Puma",2,637.12,card,,362
100006120,25-09-2018,16:05:10,"Boots type 5, Adidas",1,2545.6581,card,,1563
100006122,02-05-2018,14:56:39,"Shirt type 7, Puma",1,936.78816,card,208.0,644
100006131,26-02-2016,17:31:41,"Hat type 4, Reebok",1,229.4,card,,124
100006147,22-09-2018,14:12:35,"Cap type 1, Puma",1,237.984,card,,134
100006147,22-09-2018,14:12:35,"Shirt type 11, Nike",1,1234.5706,card,,659
100006147,22-09-2018,14:12:35,"Top type 4, Nike",1,402.28,card,,178
100006147,22-09-2018,14:12:35,"Sneakers type 2, Adidas",1,2117.61,card,,1023
100006147,22-09-2018,14:12:35,"Cufflinks type 6, Nike",1,615.048,card,,294
100006147,22-09-2018,14:12:35,"Shirt type 6, Puma",1,468.996,card,,330
100006153,12-09-2018,20:33:18,"Cufflinks type 4, Reebok",1,821.24,cash,615.0,419
100006153,12-09-2018,20:33:18,"Shirt type 5, Adidas",1,1161.0216,cash,615.0,779
100006153,12-09-2018,20:33:18,"Belt type 2, Nike",1,536.8,cash,615.0,220
100006153,12-09-2018,20:33:18,"Shirt type 6, Reebok",1,699.6,cash,615.0,330
100006153,12-09-2018,20:33:18,"Shirt type 5, Reebok",1,971.88,cash,615.0,534
100006153,12-09-2018,20:33:18,"Trousers type 7, Reebok",1,1571.7,cash,615.0,806
100006153,12-09-2018,20:33:18,"Belt type 4, Adidas",1,394.218,cash,615.0,181
100006153,12-09-2018,20:33:18,"Socks type 1, Puma",1,215.496,cash,615.0,123
100006171,30-09-2017,11:55:37,"Cufflinks type 1, Adidas",1,526.62,cash,,262
100006174,14-05-2016,19:40:19,"Trousers type 5, Reebok",1,2076.68,cash,,1076
100006206,24-11-2016,17:41:50,"Belt type 4, Puma",1,349.06464,card,,268
100006206,24-11-2016,17:41:50,"Trousers type 7, Adidas",1,1984.32,card,,954
100006208,30-12-2017,13:31:14,"Belt type 1, Reebok",1,564.7696,cash,,298
100006217,13-10-2016,17:56:24,"Top type 3, Nike",2,1070.0,card,467.0,500
100006217,13-10-2016,17:56:24,"Sneakers type 4, Puma",2,2903.808,card,467.0,1824
100006217,13-10-2016,17:56:24,"Belt type 1, Nike",1,247.4208,card,467.0,121
100006217,13-10-2016,17:56:24,"Trousers type 7, Adidas",1,1984.32,card,467.0,954
100006227,20-06-2016,15:38:51,"Sneakers type 5, Adidas",1,1296.648,cash,,783
100006238,14-12-2017,16:59:54,"Sneakers type 2, Reebok",2,2591.68,cash,,1424
100006253,07-01-2018,11:59:48,"Hat type 1, Nike",1,464.112,cash,,198
100006253,07-01-2018,11:59:48,"Belt type 2, Adidas",1,325.95,cash,,159
100006253,07-01-2018,11:59:48,"Hat type 4, Reebok",1,229.4,cash,,124
100006266,30-06-2016,09:57:33,"Trousers type 11, Reebok",1,1816.84,card,849.0,857
100006266,30-06-2016,09:57:33,"Cufflinks type 6, Reebok",1,330.616,card,849.0,221
100006278,15-08-2016,15:05:21,"Socks type 1, Nike",2,1030.176,cash,990.0,504
100006280,09-02-2016,12:43:41,"Shoes type 3, Reebok",1,2500.2,card,,1389
100006280,09-02-2016,12:43:41,"T-shirt type 5, Nike",1,568.4,card,,245
100006280,09-02-2016,12:43:41,"Cufflinks type 6, Puma",1,325.4908,card,,205
100006282,30-06-2017,11:48:10,"Socks type 2, Reebok",1,415.8,cash,13.0,210
100006282,30-06-2017,11:48:10,"Trousers type 10, Nike",1,1158.616,cash,13.0,577
100006282,30-06-2017,11:48:10,"T-shirt type 7, Puma",1,201.552,cash,13.0,114
100006282,30-06-2017,11:48:10,"Boots type 6, Reebok",1,6011.8296,cash,13.0,2814
100006282,30-06-2017,11:48:10,"Cap type 2, Nike",2,1083.32,cash,13.0,530
100006292,22-08-2018,10:07:44,"Boots type 5, Adidas",1,2860.29,card,,1563
100006292,22-08-2018,10:07:44,"Top type 1, Reebok",1,189.2,card,,88
100006295,05-07-2018,16:01:39,"Boots type 4, Reebok",2,13176.424,card,,7538
100006299,16-08-2018,16:08:45,"Top type 3, Adidas",1,137.6775,card,,75
100006300,06-12-2017,13:48:54,"Cufflinks type 4, Nike",1,351.3692,card,1013.0,197
100006302,26-07-2016,09:45:21,"Belt type 4, Puma",1,430.944,card,1036.0,268
100006302,26-07-2016,09:45:21,"Trousers type 9, Puma",1,858.28,card,1036.0,499
100006302,26-07-2016,09:45:21,"Trousers type 9, Adidas",1,428.45,card,1036.0,205
100006302,26-07-2016,09:45:21,"Hat type 4, Adidas",1,562.8,card,1036.0,280
100006302,26-07-2016,09:45:21,"Ball type 1, Puma",1,71.896,card,1036.0,43
100006302,26-07-2016,09:45:21,"Boots type 1, Adidas",1,7293.79,card,1036.0,3593
100006303,15-08-2017,16:48:18,"Hat type 1, Adidas",1,225.09,cash,,123
100006303,15-08-2017,16:48:18,"Trousers type 4, Reebok",1,2210.88,cash,,1176
100006303,15-08-2017,16:48:18,"Socks type 5, Adidas",2,1472.64,cash,,708
100006303,15-08-2017,16:48:18,"Cufflinks type 2, Nike",1,222.28224,cash,,103
100006336,20-06-2016,17:01:56,"Belt type 2, Nike",1,536.8,card,378.0,220
100006344,07-06-2017,18:31:54,"Trousers type 3, Adidas",1,2062.393,card,,1102
100006354,16-09-2016,20:06:05,"Boots type 5, Puma",1,2114.49264,cash,1235.0,1286
100006357,26-07-2017,14:59:53,"Slippers type 2, Adidas",2,1397.84,card,,692
100006363,28-01-2016,17:27:59,"Cufflinks type 3, Reebok",1,719.44,cash,,391
100006363,28-01-2016,17:27:59,"Cufflinks type 3, Puma",1,623.0016,cash,,390
100006365,02-03-2016,18:29:57,"Trousers type 12, Reebok",2,1085.64,cash,,498
100006370,13-10-2016,17:37:16,"Belt type 3, Puma",1,593.712,cash,,342
100006370,13-10-2016,17:37:16,"Trousers type 7, Puma",2,964.464,cash,,566
100006370,13-10-2016,17:37:16,"Cufflinks type 6, Nike",2,1230.096,cash,,588
100006372,18-08-2016,12:45:10,"Boots type 4, Nike",1,5820.43392,cash,1075.0,2868
100006372,18-08-2016,12:45:10,"Top type 1, Nike",1,339.16,cash,1075.0,139
100006383,14-09-2016,20:16:50,"Cufflinks type 2, Puma",1,445.28,card,,253
100006399,24-01-2018,10:16:21,"Socks type 3, Puma",1,503.36512,cash,,368
100006449,15-10-2017,18:56:18,"T-shirt type 3, Adidas",2,1246.56,card,,636
100006449,15-10-2017,18:56:18,"Cufflinks type 3, Adidas",2,792.88,card,,374
100006450,25-10-2017,17:50:31,"T-shirt type 5, Nike",1,568.4,card,889.0,245
100006451,01-10-2017,10:20:59,"Shirt type 6, Puma",1,551.76,cash,,330
100006451,01-10-2017,10:20:59,"Trousers type 10, Puma",1,1870.2,cash,,1039
100006451,01-10-2017,10:20:59,"Shoes type 2, Puma",1,3234.944,cash,,2032
100006457,11-09-2017,15:25:45,"Belt type 3, Reebok",1,714.42,card,307.0,378
100006457,11-09-2017,15:25:45,"Shirt type 10, Reebok",1,1125.72,card,307.0,531
100006458,28-02-2016,17:18:02,"Cufflinks type 1, Adidas",1,489.7566,cash,,262
100006459,20-08-2017,17:23:49,"Shoes type 2, Nike",1,3754.61064,cash,,1562
100006477,14-04-2017,10:14:54,"Trousers type 5, Reebok",1,2076.68,cash,1147.0,1076
100006477,14-04-2017,10:14:54,"Boots type 3, Reebok",1,6686.18,cash,1147.0,3394
100006491,24-04-2017,12:16:57,"Socks type 2, Adidas",1,107.52,cash,,56
100006494,29-01-2018,14:19:14,"Shirt type 6, Puma",1,452.4432,cash,,330
100006494,29-01-2018,14:19:14,"Sneakers type 3, Reebok",1,1647.824,cash,,1138
100006494,29-01-2018,14:19:14,"Cap type 2, Adidas",1,630.72,cash,,292
100006494,29-01-2018,14:19:14,"Shirt type 5, Puma",1,971.8128,cash,,622
100006494,29-01-2018,14:19:14,"Trousers type 7, Nike",1,2296.83984,cash,,1299
100006501,11-06-2018,15:13:14,"Cufflinks type 3, Adidas",1,329.0452,card,,187
100006501,11-06-2018,15:13:14,"Hat type 8, Puma",1,519.68,card,,290
100006505,25-08-2017,18:01:53,"Socks type 1, Nike",1,494.48448,cash,,252
100006513,13-09-2016,18:10:18,"Shirt type 2, Nike",2,3902.464,cash,281.0,1648
100006516,17-01-2018,18:03:37,"Slippers type 2, Nike",1,770.24,cash,,332
100006518,14-06-2017,13:49:58,"Trousers type 12, Nike",1,1640.312,cash,,758
100006523,22-04-2017,12:17:33,"T-shirt type 4, Nike",1,594.336,cash,1007.0,246
100006552,23-05-2017,18:36:21,"Sneakers type 3, Puma",1,2717.3592,cash,,1965
100006552,23-05-2017,18:36:21,"Ball type 2, Puma",1,72.36,cash,,45
100006552,23-05-2017,18:36:21,"Socks type 4, Puma",1,291.08352,cash,,168
100006552,23-05-2017,18:36:21,"Sneakers type 4, Nike",1,1782.428,cash,,893
100006562,29-08-2016,10:05:12,"Shirt type 7, Reebok",1,1126.8236,card,,686
100006562,29-08-2016,10:05:12,"Hat type 5, Puma",1,203.6496,card,,140
100006562,29-08-2016,10:05:12,"Boots type 3, Puma",2,9848.832,card,,5496
100006563,20-06-2018,15:56:25,"Hat type 2, Reebok",1,317.856,card,,176
100006565,25-07-2016,16:10:11,"T-shirt type 6, Nike",1,761.2,card,,346
100006565,25-07-2016,16:10:11,"Shirt type 3, Adidas",1,717.8112,card,,372
100006568,04-11-2017,16:32:27,"Sneakers type 2, Nike",1,3827.4432,card,,1964
100006568,04-11-2017,16:32:27,"Shoes type 2, Puma",1,3234.944,card,,2032
100006568,04-11-2017,16:32:27,"Slippers type 3, Puma",1,368.0,card,,230
100006572,18-03-2018,20:24:42,"Socks type 7, Adidas",1,701.3952,cash,38.0,369
100006575,19-06-2016,09:19:27,"Slippers type 3, Reebok",1,481.14,cash,,243
100006575,19-06-2016,09:19:27,"T-shirt type 2, Nike",1,431.136,cash,,216
100006575,19-06-2016,09:19:27,"Shirt type 2, Puma",1,853.632,cash,,494
100006578,09-05-2017,13:49:02,"Ball type 1, Puma",1,71.896,cash,,43
100006579,04-06-2016,13:28:40,"Socks type 6, Puma",1,487.968,card,,299
100006579,04-06-2016,13:28:40,"Trousers type 7, Puma",1,482.232,card,,283
100006584,01-07-2018,14:40:04,"Shirt type 3, Puma",1,273.6,card,,152
100006647,03-11-2017,17:22:16,"Ball type 2, Puma",1,70.1892,cash,,45
100006647,03-11-2017,17:22:16,"Trousers type 2, Adidas",1,1935.4788,cash,,1107
100006647,03-11-2017,17:22:16,"Trousers type 5, Reebok",1,2076.68,cash,,1076
100006647,03-11-2017,17:22:16,"Socks type 2, Adidas",1,107.52,cash,,56
100006653,29-10-2016,20:58:39,"Hat type 2, Puma",1,380.16,card,21.0,220
100006653,29-10-2016,20:58:39,"Shirt type 5, Nike",1,911.744,card,21.0,419
100006675,18-08-2017,15:31:16,"Hat type 6, Nike",1,433.5204,card,,237
