invoice_n,date,shop_id,operation_type(purchase/transfer),item,amount,unit_cost,sum,supplier
50980,2018-01-01,10,Purchase,"Cufflinks type 4, Reebok",2,419,838,Supplier B
50980,2018-01-01,10,Purchase,"Cufflinks type 5, Reebok",1,146,146,Supplier B
50980,2018-01-01,10,Purchase,"Cufflinks type 7, Reebok",1,267,267,Supplier B
50981,2018-01-01,10,Purchase,"Ball type 2, Reebok",1,47,47,Supplier B
50981,2018-01-01,10,Purchase,"Hat type 4, Reebok",2,124,248,Supplier B
50981,2018-01-01,10,Purchase,"Hat type 5, Reebok",1,112,112,Supplier B
50981,2018-01-01,10,Purchase,"Hat type 8, Reebok",3,209,627,Supplier B
50981,2018-01-01,10,Purchase,"Cap type 3, Reebok",1,157,157,Supplier B
50981,2018-01-01,10,Purchase,"Socks type 2, Reebok",2,210,420,Supplier B
50981,2018-01-01,10,Purchase,"Socks type 4, Reebok",2,393,786,Supplier B
50981,2018-01-01,10,Purchase,"T-shirt type 2, Reebok",1,214,214,Supplier B
50981,2018-01-01,10,Purchase,"T-shirt type 4, Reebok",2,174,348,Supplier B
50981,2018-01-01,10,Purchase,"T-shirt type 5, Reebok",1,323,323,Supplier B
50981,2018-01-01,10,Purchase,"T-shirt type 6, Reebok",1,181,181,Supplier B
50981,2018-01-01,10,Purchase,"Trousers type 2, Reebok",1,159,159,Supplier B
50981,2018-01-01,10,Purchase,"Trousers type 3, Reebok",1,869,869,Supplier B
50981,2018-01-01,10,Purchase,"Trousers type 6, Reebok",1,649,649,Supplier B
50982,2018-01-01,10,Purchase,"Trousers type 12, Reebok",2,249,498,Supplier B
50982,2018-01-01,10,Purchase,"Shirt type 1, Reebok",1,738,738,Supplier B
50982,2018-01-01,10,Purchase,"Shirt type 3, Reebok",2,246,492,Supplier B
50982,2018-01-01,10,Purchase,"Shirt type 4, Reebok",1,881,881,Supplier B
50983,2018-01-01,10,Purchase,"Shirt type 6, Reebok",1,330,330,Supplier B
50983,2018-01-01,10,Purchase,"Shirt type 8, Reebok",1,563,563,Supplier B
50983,2018-01-01,10,Purchase,"Shirt type 9, Reebok",1,273,273,Supplier B
50983,2018-01-01,10,Purchase,"Shirt type 10, Reebok",1,531,531,Supplier B
50983,2018-01-01,11,Purchase,"Sneakers type 3, Nike",1,1282,1282,Supplier B
50983,2018-01-01,11,Purchase,"Sneakers type 4, Nike",1,893,893,Supplier B
50983,2018-01-01,11,Purchase,"Sneakers type 6, Nike",2,1923,3846,Supplier B
50983,2018-01-01,11,Purchase,"Boots type 1, Nike",4,2814,11256,Supplier B
50983,2018-01-01,11,Purchase,"Boots type 2, Nike",2,2727,5454,Supplier B
50983,2018-01-01,11,Purchase,"Boots type 5, Nike",1,3543,3543,Supplier B
50983,2018-01-01,11,Purchase,"Shoes type 4, Nike",1,2947,2947,Supplier B
50983,2018-01-01,11,Purchase,"Cufflinks type 1, Nike",2,233,466,Supplier B
50984,2018-01-01,11,Purchase,"Cufflinks type 5, Nike",1,427,427,Supplier B
50984,2018-01-01,11,Purchase,"Hat type 2, Nike",3,238,714,Supplier B
50985,2018-01-01,11,Purchase,"Hat type 7, Nike",1,208,208,Supplier B
50986,2018-01-01,11,Purchase,"Cap type 1, Nike",1,224,224,Supplier A
50987,2018-01-01,11,Purchase,"Cap type 2, Nike",1,265,265,Supplier C
50987,2018-01-01,11,Purchase,"Socks type 6, Nike",1,255,255,Supplier C
50987,2018-01-01,11,Purchase,"Socks type 7, Nike",1,151,151,Supplier C
50987,2018-01-01,11,Purchase,"Top type 2, Nike",1,385,385,Supplier C
50987,2018-01-01,11,Purchase,"Top type 4, Nike",1,178,178,Supplier C
50987,2018-01-01,11,Purchase,"T-shirt type 5, Nike",1,245,245,Supplier C
50987,2018-01-01,11,Purchase,"T-shirt type 7, Nike",1,391,391,Supplier C
50988,2018-01-01,11,Purchase,"Trousers type 4, Nike",2,1007,2014,Supplier B
50988,2018-01-01,11,Purchase,"Trousers type 6, Nike",1,1062,1062,Supplier B
50988,2018-01-01,11,Purchase,"Trousers type 7, Nike",2,1299,2598,Supplier B
50988,2018-01-01,11,Purchase,"Trousers type 8, Nike",1,743,743,Supplier B
50988,2018-01-01,11,Purchase,"Trousers type 10, Nike",2,577,1154,Supplier B
50988,2018-01-01,11,Purchase,"Trousers type 11, Nike",1,453,453,Supplier B
50988,2018-01-01,11,Purchase,"Shirt type 1, Nike",1,837,837,Supplier B
50988,2018-01-01,11,Purchase,"Shirt type 2, Nike",1,824,824,Supplier B
50988,2018-01-01,11,Purchase,"Shirt type 3, Nike",1,821,821,Supplier B
50988,2018-01-01,11,Purchase,"Shirt type 6, Nike",1,702,702,Supplier B
50988,2018-01-01,11,Purchase,"Shirt type 7, Nike",3,820,2460,Supplier B
50988,2018-01-01,11,Purchase,"Shirt type 12, Nike",1,471,471,Supplier B
50988,2018-01-01,11,Purchase,"Sneakers type 1, Adidas",1,1748,1748,Supplier B
50988,2018-01-01,11,Purchase,"Sneakers type 2, Adidas",1,1023,1023,Supplier B
50988,2018-01-01,11,Purchase,"Sneakers type 6, Adidas",1,1224,1224,Supplier B
50988,2018-01-01,11,Purchase,"Slippers type 3, Adidas",1,151,151,Supplier B
50988,2018-01-01,11,Purchase,"Boots type 1, Adidas",1,3593,3593,Supplier B
50988,2018-01-01,11,Purchase,"Shoes type 1, Adidas",1,1875,1875,Supplier B
50988,2018-01-01,11,Purchase,"Shoes type 2, Adidas",2,1761,3522,Supplier B
50989,2018-01-01,11,Purchase,"Shoes type 4, Adidas",1,1698,1698,Supplier A
50989,2018-01-01,11,Purchase,"Belt type 2, Adidas",4,159,636,Supplier A
50989,2018-01-01,11,Purchase,"Cufflinks type 6, Adidas",2,183,366,Supplier A
50989,2018-01-01,11,Purchase,"Ball type 1, Adidas",1,31,31,Supplier A
50989,2018-01-01,11,Purchase,"Hat type 3, Adidas",4,110,440,Supplier A
50989,2018-01-01,11,Purchase,"Socks type 3, Adidas",2,251,502,Supplier A
50989,2018-01-01,11,Purchase,"Socks type 6, Adidas",1,388,388,Supplier A
50989,2018-01-01,11,Purchase,"Socks type 7, Adidas",1,369,369,Supplier A
50989,2018-01-01,11,Purchase,"Top type 2, Adidas",1,168,168,Supplier A
50990,2018-01-01,11,Purchase,"Trousers type 1, Adidas",3,828,2484,Supplier A
50990,2018-01-01,11,Purchase,"Trousers type 2, Adidas",1,1107,1107,Supplier A
50990,2018-01-01,11,Purchase,"Trousers type 4, Adidas",2,705,1410,Supplier A
50991,2018-01-01,11,Purchase,"Trousers type 11, Adidas",1,884,884,Supplier B
50991,2018-01-01,11,Purchase,"Shirt type 1, Adidas",2,474,948,Supplier B
50992,2018-01-01,11,Purchase,"Shirt type 3, Adidas",1,372,372,Supplier B
50992,2018-01-01,11,Purchase,"Shirt type 4, Adidas",4,186,744,Supplier B
50993,2018-01-01,11,Purchase,"Shirt type 5, Adidas",1,779,779,Supplier C
50993,2018-01-01,11,Purchase,"Shirt type 6, Adidas",1,606,606,Supplier C
50994,2018-01-01,11,Purchase,"Sneakers type 4, Puma",2,912,1824,Supplier B
50994,2018-01-01,11,Purchase,"Boots type 2, Puma",2,1229,2458,Supplier B
50995,2018-01-01,11,Purchase,"Shoes type 1, Puma",1,2265,2265,Supplier C
50995,2018-01-01,11,Purchase,"Shoes type 2, Puma",1,2032,2032,Supplier C
50995,2018-01-01,11,Purchase,"Cufflinks type 1, Puma",1,135,135,Supplier C
50995,2018-01-01,11,Purchase,"Cufflinks type 2, Puma",1,253,253,Supplier C
50995,2018-01-01,11,Purchase,"Cufflinks type 3, Puma",3,390,1170,Supplier C
50995,2018-01-01,11,Purchase,"Cufflinks type 4, Puma",2,495,990,Supplier C
50995,2018-01-01,11,Purchase,"Cufflinks type 5, Puma",1,140,140,Supplier C
50995,2018-01-01,11,Purchase,"Cufflinks type 6, Puma",1,205,205,Supplier C
50995,2018-01-01,11,Purchase,"Ball type 1, Puma",3,43,129,Supplier C
50996,2018-01-01,11,Purchase,"Hat type 5, Puma",1,140,140,Supplier A
50996,2018-01-01,11,Purchase,"Hat type 6, Puma",1,251,251,Supplier A
50996,2018-01-01,11,Purchase,"Hat type 7, Puma",1,237,237,Supplier A
50996,2018-01-01,11,Purchase,"Cap type 3, Puma",2,287,574,Supplier A
50996,2018-01-01,11,Purchase,"Socks type 1, Puma",1,123,123,Supplier A
50997,2018-01-01,11,Purchase,"Socks type 4, Puma",1,168,168,Supplier C
50998,2018-01-01,11,Purchase,"Top type 1, Puma",2,238,476,Supplier A
50998,2018-01-01,11,Purchase,"Top type 2, Puma",1,390,390,Supplier A
50998,2018-01-01,11,Purchase,"T-shirt type 1, Puma",1,134,134,Supplier A
50998,2018-01-01,11,Purchase,"T-shirt type 4, Puma",1,184,184,Supplier A
50998,2018-01-01,11,Purchase,"T-shirt type 5, Puma",1,139,139,Supplier A
50998,2018-01-01,11,Purchase,"T-shirt type 7, Puma",4,114,456,Supplier A
50999,2018-01-01,11,Purchase,"Trousers type 1, Puma",1,418,418,Supplier C
51000,2018-01-01,11,Purchase,"Trousers type 7, Puma",2,283,566,Supplier B
51000,2018-01-01,11,Purchase,"Trousers type 8, Puma",3,482,1446,Supplier B
51000,2018-01-01,11,Purchase,"Trousers type 10, Puma",1,1039,1039,Supplier B
51000,2018-01-01,11,Purchase,"Trousers type 11, Puma",1,329,329,Supplier B
51000,2018-01-01,11,Purchase,"Trousers type 12, Puma",1,178,178,Supplier B
51000,2018-01-01,11,Purchase,"Shirt type 4, Puma",1,542,542,Supplier B
51000,2018-01-01,11,Purchase,"Shirt type 6, Puma",1,330,330,Supplier B
51001,2018-01-01,11,Purchase,"Sneakers type 1, Reebok",1,1053,1053,Supplier B
51001,2018-01-01,11,Purchase,"Sneakers type 2, Reebok",1,712,712,Supplier B
51001,2018-01-01,11,Purchase,"Sneakers type 5, Reebok",2,1172,2344,Supplier B
51001,2018-01-01,11,Purchase,"Slippers type 1, Reebok",1,312,312,Supplier B
51001,2018-01-01,11,Purchase,"Slippers type 2, Reebok",1,218,218,Supplier B
51001,2018-01-01,11,Purchase,"Boots type 3, Reebok",1,3394,3394,Supplier B
51001,2018-01-01,11,Purchase,"Shoes type 1, Reebok",1,3122,3122,Supplier B
51001,2018-01-01,11,Purchase,"Shoes type 3, Reebok",1,1389,1389,Supplier B
51001,2018-01-01,11,Purchase,"Shoes type 4, Reebok",3,3298,9894,Supplier B
51001,2018-01-01,11,Purchase,"Belt type 1, Reebok",1,298,298,Supplier B
51001,2018-01-01,11,Purchase,"Cufflinks type 2, Reebok",1,200,200,Supplier B
51002,2018-01-01,11,Purchase,"Cufflinks type 4, Reebok",1,419,419,Supplier B
51002,2018-01-01,11,Purchase,"Cufflinks type 5, Reebok",1,146,146,Supplier B
51003,2018-01-01,11,Purchase,"Cufflinks type 7, Reebok",2,267,534,Supplier B
51004,2018-01-01,11,Purchase,"Hat type 2, Reebok",1,176,176,Supplier B
51004,2018-01-01,11,Purchase,"Hat type 3, Reebok",2,253,506,Supplier B
51004,2018-01-01,11,Purchase,"Hat type 6, Reebok",1,107,107,Supplier B
51004,2018-01-01,11,Purchase,"Hat type 7, Reebok",2,195,390,Supplier B
51004,2018-01-01,11,Purchase,"Cap type 3, Reebok",1,157,157,Supplier B
51004,2018-01-01,11,Purchase,"Socks type 1, Reebok",1,182,182,Supplier B
51005,2018-01-01,11,Purchase,"Socks type 5, Reebok",2,111,222,Supplier A
51005,2018-01-01,11,Purchase,"Socks type 6, Reebok",2,380,760,Supplier A
51005,2018-01-01,11,Purchase,"Socks type 7, Reebok",1,151,151,Supplier A
51005,2018-01-01,11,Purchase,"Top type 4, Reebok",1,140,140,Supplier A
51005,2018-01-01,11,Purchase,"T-shirt type 3, Reebok",1,226,226,Supplier A
51005,2018-01-01,11,Purchase,"T-shirt type 5, Reebok",1,323,323,Supplier A
51005,2018-01-01,11,Purchase,"T-shirt type 6, Reebok",1,181,181,Supplier A
51005,2018-01-01,11,Purchase,"T-shirt type 7, Reebok",1,286,286,Supplier A
51005,2018-01-01,11,Purchase,"Trousers type 2, Reebok",2,159,318,Supplier A
51005,2018-01-01,11,Purchase,"Trousers type 3, Reebok",1,869,869,Supplier A
51005,2018-01-01,11,Purchase,"Trousers type 4, Reebok",1,1176,1176,Supplier A
51005,2018-01-01,11,Purchase,"Trousers type 12, Reebok",1,249,249,Supplier A
51005,2018-01-01,11,Purchase,"Shirt type 2, Reebok",1,252,252,Supplier A
51005,2018-01-01,11,Purchase,"Shirt type 5, Reebok",1,534,534,Supplier A
51005,2018-01-01,11,Purchase,"Shirt type 7, Reebok",2,686,1372,Supplier A
51006,2018-01-01,11,Purchase,"Shirt type 11, Reebok",2,814,1628,Supplier C
51006,2018-01-01,11,Purchase,"Shirt type 12, Reebok",1,629,629,Supplier C
51006,2018-01-01,12,Purchase,"Sneakers type 4, Nike",1,893,893,Supplier C
51006,2018-01-01,12,Purchase,"Slippers type 3, Nike",1,138,138,Supplier C
51006,2018-01-01,12,Purchase,"Boots type 2, Nike",1,2727,2727,Supplier C
51007,2018-01-01,12,Purchase,"Boots type 3, Nike",1,3312,3312,Supplier B
51007,2018-01-01,12,Purchase,"Belt type 2, Nike",2,220,440,Supplier B
51007,2018-01-01,12,Purchase,"Cufflinks type 3, Nike",1,350,350,Supplier B
51007,2018-01-01,12,Purchase,"Cufflinks type 4, Nike",1,197,197,Supplier B
51007,2018-01-01,12,Purchase,"Cufflinks type 7, Nike",1,252,252,Supplier B
51007,2018-01-01,12,Purchase,"Hat type 2, Nike",2,238,476,Supplier B
51007,2018-01-01,12,Purchase,"Hat type 4, Nike",1,246,246,Supplier B
51007,2018-01-01,12,Purchase,"Hat type 5, Nike",1,229,229,Supplier B
51008,2018-01-01,12,Purchase,"Hat type 8, Nike",1,282,282,Supplier B
51009,2018-01-01,12,Purchase,"Cap type 2, Nike",1,265,265,Supplier C
51009,2018-01-01,12,Purchase,"Socks type 6, Nike",1,255,255,Supplier C
51010,2018-01-01,12,Purchase,"Top type 3, Nike",1,250,250,Supplier B
51010,2018-01-01,12,Purchase,"T-shirt type 3, Nike",1,230,230,Supplier B
51010,2018-01-01,12,Purchase,"T-shirt type 4, Nike",1,246,246,Supplier B
51010,2018-01-01,12,Purchase,"T-shirt type 5, Nike",2,245,490,Supplier B
51010,2018-01-01,12,Purchase,"T-shirt type 6, Nike",1,346,346,Supplier B
51010,2018-01-01,12,Purchase,"Trousers type 1, Nike",1,937,937,Supplier B
51010,2018-01-01,12,Purchase,"Trousers type 2, Nike",2,597,1194,Supplier B
51010,2018-01-01,12,Purchase,"Trousers type 8, Nike",2,743,1486,Supplier B
51010,2018-01-01,12,Purchase,"Trousers type 9, Nike",2,359,718,Supplier B
51010,2018-01-01,12,Purchase,"Trousers type 10, Nike",1,577,577,Supplier B
51010,2018-01-01,12,Purchase,"Trousers type 11, Nike",1,453,453,Supplier B
51010,2018-01-01,12,Purchase,"Shirt type 8, Nike",1,542,542,Supplier B
51010,2018-01-01,12,Purchase,"Sneakers type 2, Adidas",1,1023,1023,Supplier B
51010,2018-01-01,12,Purchase,"Sneakers type 3, Adidas",2,1637,3274,Supplier B
51010,2018-01-01,12,Purchase,"Sneakers type 5, Adidas",1,783,783,Supplier B
51010,2018-01-01,12,Purchase,"Slippers type 1, Adidas",1,195,195,Supplier B
51010,2018-01-01,12,Purchase,"Slippers type 3, Adidas",4,151,604,Supplier B
51010,2018-01-01,12,Purchase,"Shoes type 2, Adidas",1,1761,1761,Supplier B
51010,2018-01-01,12,Purchase,"Belt type 1, Adidas",1,291,291,Supplier B
51011,2018-01-01,12,Purchase,"Belt type 2, Adidas",1,159,159,Supplier B
51011,2018-01-01,12,Purchase,"Belt type 3, Adidas",1,203,203,Supplier B
51011,2018-01-01,12,Purchase,"Cufflinks type 3, Adidas",1,187,187,Supplier B
51012,2018-01-01,12,Purchase,"Hat type 2, Adidas",1,136,136,Supplier C
51012,2018-01-01,12,Purchase,"Hat type 5, Adidas",1,163,163,Supplier C
51012,2018-01-01,12,Purchase,"Hat type 8, Adidas",2,152,304,Supplier C
51012,2018-01-01,12,Purchase,"Cap type 1, Adidas",2,175,350,Supplier C
51012,2018-01-01,12,Purchase,"Cap type 2, Adidas",2,292,584,Supplier C
51013,2018-01-01,12,Purchase,"Top type 2, Adidas",2,168,336,Supplier C
51014,2018-01-01,12,Purchase,"T-shirt type 1, Adidas",1,219,219,Supplier B
51014,2018-01-01,12,Purchase,"T-shirt type 2, Adidas",1,258,258,Supplier B
51014,2018-01-01,12,Purchase,"T-shirt type 5, Adidas",1,303,303,Supplier B
51014,2018-01-01,12,Purchase,"Trousers type 1, Adidas",2,828,1656,Supplier B
51014,2018-01-01,12,Purchase,"Trousers type 7, Adidas",1,954,954,Supplier B
51014,2018-01-01,12,Purchase,"Trousers type 8, Adidas",1,1053,1053,Supplier B
51014,2018-01-01,12,Purchase,"Trousers type 9, Adidas",1,205,205,Supplier B
51014,2018-01-01,12,Purchase,"Trousers type 12, Adidas",4,447,1788,Supplier B
51014,2018-01-01,12,Purchase,"Shirt type 1, Adidas",1,474,474,Supplier B
51014,2018-01-01,12,Purchase,"Shirt type 2, Adidas",2,460,920,Supplier B
51014,2018-01-01,12,Purchase,"Shirt type 6, Adidas",1,606,606,Supplier B
51014,2018-01-01,12,Purchase,"Shirt type 7, Adidas",3,795,2385,Supplier B
51014,2018-01-01,12,Purchase,"Shirt type 9, Adidas",3,838,2514,Supplier B
51014,2018-01-01,12,Purchase,"Shirt type 12, Adidas",1,456,456,Supplier B
51014,2018-01-01,12,Purchase,"Slippers type 1, Puma",1,189,189,Supplier B
51014,2018-01-01,12,Purchase,"Boots type 4, Puma",1,3631,3631,Supplier B
51014,2018-01-01,12,Purchase,"Boots type 6, Puma",1,1361,1361,Supplier B
51014,2018-01-01,12,Purchase,"Shoes type 1, Puma",1,2265,2265,Supplier B
51014,2018-01-01,12,Purchase,"Belt type 2, Puma",1,146,146,Supplier B
51014,2018-01-01,12,Purchase,"Belt type 4, Puma",2,268,536,Supplier B
51014,2018-01-01,12,Purchase,"Cufflinks type 1, Puma",1,135,135,Supplier B
51014,2018-01-01,12,Purchase,"Cufflinks type 5, Puma",3,140,420,Supplier B
51014,2018-01-01,12,Purchase,"Cufflinks type 6, Puma",1,205,205,Supplier B
51014,2018-01-01,12,Purchase,"Cufflinks type 7, Puma",1,125,125,Supplier B
51014,2018-01-01,12,Purchase,"Ball type 1, Puma",1,43,43,Supplier B
51014,2018-01-01,12,Purchase,"Hat type 4, Puma",1,251,251,Supplier B
51014,2018-01-01,12,Purchase,"Hat type 7, Puma",1,237,237,Supplier B
51014,2018-01-01,12,Purchase,"Cap type 1, Puma",1,134,134,Supplier B
51014,2018-01-01,12,Purchase,"Cap type 2, Puma",1,190,190,Supplier B
51015,2018-01-01,12,Purchase,"Socks type 5, Puma",2,382,764,Supplier B
51016,2018-01-01,12,Purchase,"Top type 1, Puma",1,238,238,Supplier B
51016,2018-01-01,12,Purchase,"Top type 4, Puma",1,131,131,Supplier B
51016,2018-01-01,12,Purchase,"T-shirt type 5, Puma",1,139,139,Supplier B
51016,2018-01-01,12,Purchase,"Trousers type 1, Puma",1,418,418,Supplier B
51016,2018-01-01,12,Purchase,"Trousers type 5, Puma",1,1207,1207,Supplier B
51016,2018-01-01,12,Purchase,"Trousers type 6, Puma",1,761,761,Supplier B
51016,2018-01-01,12,Purchase,"Trousers type 7, Puma",5,283,1415,Supplier B
51016,2018-01-01,12,Purchase,"Trousers type 8, Puma",3,482,1446,Supplier B
51016,2018-01-01,12,Purchase,"Trousers type 9, Puma",1,499,499,Supplier B
51016,2018-01-01,12,Purchase,"Shirt type 1, Puma",2,814,1628,Supplier B
51016,2018-01-01,12,Purchase,"Shirt type 8, Puma",1,264,264,Supplier B
51016,2018-01-01,12,Purchase,"Shirt type 9, Puma",1,425,425,Supplier B
51017,2018-01-01,12,Purchase,"Shirt type 12, Puma",1,328,328,Supplier B
51017,2018-01-01,12,Purchase,"Sneakers type 3, Reebok",1,1138,1138,Supplier B
51018,2018-01-01,12,Purchase,"Sneakers type 5, Reebok",1,1172,1172,Supplier C
51018,2018-01-01,12,Purchase,"Slippers type 2, Reebok",1,218,218,Supplier C
51018,2018-01-01,12,Purchase,"Boots type 3, Reebok",3,3394,10182,Supplier C
51018,2018-01-01,12,Purchase,"Boots type 4, Reebok",3,3769,11307,Supplier C
51019,2018-01-01,12,Purchase,"Shoes type 2, Reebok",1,2378,2378,Supplier B
51019,2018-01-01,12,Purchase,"Shoes type 4, Reebok",1,3298,3298,Supplier B
51019,2018-01-01,12,Purchase,"Belt type 4, Reebok",2,236,472,Supplier B
51019,2018-01-01,12,Purchase,"Cufflinks type 3, Reebok",1,391,391,Supplier B
51019,2018-01-01,12,Purchase,"Cufflinks type 5, Reebok",1,146,146,Supplier B
51019,2018-01-01,12,Purchase,"Cufflinks type 7, Reebok",1,267,267,Supplier B
51020,2018-01-01,12,Purchase,"Hat type 4, Reebok",1,124,124,Supplier B
51021,2018-01-01,12,Purchase,"Cap type 3, Reebok",3,157,471,Supplier C
51021,2018-01-01,12,Purchase,"Socks type 3, Reebok",1,184,184,Supplier C
51021,2018-01-01,12,Purchase,"Top type 2, Reebok",1,247,247,Supplier C
51021,2018-01-01,12,Purchase,"T-shirt type 1, Reebok",1,158,158,Supplier C
51021,2018-01-01,12,Purchase,"T-shirt type 4, Reebok",1,174,174,Supplier C
51021,2018-01-01,12,Purchase,"T-shirt type 5, Reebok",1,323,323,Supplier C
51021,2018-01-01,12,Purchase,"T-shirt type 6, Reebok",1,181,181,Supplier C
51021,2018-01-01,12,Purchase,"T-shirt type 7, Reebok",2,286,572,Supplier C
51021,2018-01-01,12,Purchase,"Trousers type 1, Reebok",1,981,981,Supplier C
51021,2018-01-01,12,Purchase,"Trousers type 4, Reebok",2,1176,2352,Supplier C
51021,2018-01-01,12,Purchase,"Trousers type 8, Reebok",2,1232,2464,Supplier C
51021,2018-01-01,12,Purchase,"Shirt type 1, Reebok",2,738,1476,Supplier C
51021,2018-01-01,12,Purchase,"Shirt type 2, Reebok",1,252,252,Supplier C
51021,2018-01-01,12,Purchase,"Shirt type 3, Reebok",2,246,492,Supplier C
51021,2018-01-01,12,Purchase,"Shirt type 5, Reebok",2,534,1068,Supplier C
51021,2018-01-01,12,Purchase,"Shirt type 6, Reebok",2,330,660,Supplier C
51022,2018-01-01,12,Purchase,"Shirt type 8, Reebok",1,563,563,Supplier A
51022,2018-01-01,12,Purchase,"Shirt type 10, Reebok",1,531,531,Supplier A
51022,2018-01-01,12,Purchase,"Shirt type 11, Reebok",1,814,814,Supplier A
51022,2018-01-01,12,Purchase,"Shirt type 12, Reebok",1,629,629,Supplier A
51022,2018-05-01,1,Purchase,"Sneakers type 1, Nike",1,1887,1887,Supplier A
51023,2018-05-01,1,Purchase,"Sneakers type 3, Nike",1,1282,1282,Supplier C
51023,2018-05-01,1,Purchase,"Sneakers type 6, Nike",2,1923,3846,Supplier C
51023,2018-05-01,1,Purchase,"Boots type 2, Nike",4,2727,10908,Supplier C
51023,2018-05-01,1,Purchase,"Shoes type 3, Nike",4,3352,13408,Supplier C
51023,2018-05-01,1,Purchase,"Shoes type 4, Nike",1,2947,2947,Supplier C
51024,2018-05-01,1,Purchase,"Belt type 1, Nike",4,121,484,Supplier B
51024,2018-05-01,1,Purchase,"Belt type 2, Nike",2,220,440,Supplier B
51024,2018-05-01,1,Purchase,"Belt type 3, Nike",1,211,211,Supplier B
51024,2018-05-01,1,Purchase,"Belt type 4, Nike",1,283,283,Supplier B
51024,2018-05-01,1,Purchase,"Cufflinks type 2, Nike",1,103,103,Supplier B
51024,2018-05-01,1,Purchase,"Cufflinks type 4, Nike",1,197,197,Supplier B
51024,2018-05-01,1,Purchase,"Cufflinks type 6, Nike",1,294,294,Supplier B
51024,2018-05-01,1,Purchase,"Cufflinks type 7, Nike",2,252,504,Supplier B
51024,2018-05-01,1,Purchase,"Hat type 2, Nike",2,238,476,Supplier B
51024,2018-05-01,1,Purchase,"Hat type 6, Nike",2,237,474,Supplier B
51025,2018-05-01,1,Purchase,"Hat type 8, Nike",2,282,564,Supplier C
51025,2018-05-01,1,Purchase,"Cap type 2, Nike",2,265,530,Supplier C
51026,2018-05-01,1,Purchase,"Socks type 3, Nike",1,191,191,Supplier B
51026,2018-05-01,1,Purchase,"Socks type 4, Nike",1,123,123,Supplier B
51026,2018-05-01,1,Purchase,"Socks type 5, Nike",3,254,762,Supplier B
51026,2018-05-01,1,Purchase,"Top type 1, Nike",3,139,417,Supplier B
51026,2018-05-01,1,Purchase,"T-shirt type 1, Nike",1,190,190,Supplier B
51026,2018-05-01,1,Purchase,"T-shirt type 2, Nike",1,216,216,Supplier B
51026,2018-05-01,1,Purchase,"T-shirt type 6, Nike",2,346,692,Supplier B
51026,2018-05-01,1,Purchase,"Trousers type 1, Nike",1,937,937,Supplier B
51026,2018-05-01,1,Purchase,"Trousers type 4, Nike",1,1007,1007,Supplier B
51026,2018-05-01,1,Purchase,"Trousers type 7, Nike",3,1299,3897,Supplier B
51026,2018-05-01,1,Purchase,"Trousers type 9, Nike",2,359,718,Supplier B
51026,2018-05-01,1,Purchase,"Trousers type 10, Nike",1,577,577,Supplier B
51026,2018-05-01,1,Purchase,"Trousers type 11, Nike",2,453,906,Supplier B
51026,2018-05-01,1,Purchase,"Shirt type 1, Nike",2,837,1674,Supplier B
51026,2018-05-01,1,Purchase,"Shirt type 2, Nike",1,824,824,Supplier B
51026,2018-05-01,1,Purchase,"Shirt type 5, Nike",1,419,419,Supplier B
51026,2018-05-01,1,Purchase,"Shirt type 6, Nike",1,702,702,Supplier B
51026,2018-05-01,1,Purchase,"Shirt type 9, Nike",3,740,2220,Supplier B
51026,2018-05-01,1,Purchase,"Shirt type 10, Nike",1,167,167,Supplier B
51027,2018-05-01,1,Purchase,"Shirt type 12, Nike",1,471,471,Supplier C
51027,2018-05-01,1,Purchase,"Sneakers type 2, Adidas",1,1023,1023,Supplier C
51029,2018-05-01,1,Purchase,"Sneakers type 5, Adidas",2,783,1566,Supplier C
51029,2018-05-01,1,Purchase,"Slippers type 1, Adidas",1,195,195,Supplier C
51029,2018-05-01,1,Purchase,"Boots type 2, Adidas",1,3309,3309,Supplier C
51029,2018-05-01,1,Purchase,"Boots type 4, Adidas",1,3411,3411,Supplier C
51029,2018-05-01,1,Purchase,"Boots type 5, Adidas",2,1563,3126,Supplier C
51029,2018-05-01,1,Purchase,"Shoes type 2, Adidas",1,1761,1761,Supplier C
51029,2018-05-01,1,Purchase,"Shoes type 3, Adidas",2,1608,3216,Supplier C
51029,2018-05-01,1,Purchase,"Shoes type 4, Adidas",2,1698,3396,Supplier C
51029,2018-05-01,1,Purchase,"Belt type 1, Adidas",1,291,291,Supplier C
51029,2018-05-01,1,Purchase,"Belt type 2, Adidas",1,159,159,Supplier C
51029,2018-05-01,1,Purchase,"Belt type 3, Adidas",1,203,203,Supplier C
51029,2018-05-01,1,Purchase,"Cufflinks type 1, Adidas",2,262,524,Supplier C
51029,2018-05-01,1,Purchase,"Cufflinks type 4, Adidas",3,493,1479,Supplier C
51029,2018-05-01,1,Purchase,"Cufflinks type 5, Adidas",1,342,342,Supplier C
51029,2018-05-01,1,Purchase,"Cufflinks type 6, Adidas",1,183,183,Supplier C
51029,2018-05-01,1,Purchase,"Ball type 1, Adidas",2,31,62,Supplier C
51029,2018-05-01,1,Purchase,"Ball type 2, Adidas",1,45,45,Supplier C
51031,2018-05-01,1,Purchase,"Hat type 2, Adidas",1,136,136,Supplier B
51031,2018-05-01,1,Purchase,"Hat type 3, Adidas",1,110,110,Supplier B
