date,shop_id,cost_type,cost_plan,cost_real
2018-01-01,6,Rent,8014.285714285715,8014.285714285715
2018-01-01,6,Utilities,1074.5316049297496,1085.3854595249995
2018-01-01,6,Security,489.3114994349521,429.22061353943167
2018-01-01,6,Stationery,257.9023858939516,209.67673649914764
2018-01-01,6,Marketing,2797.3343434121575,2664.127946106817
2018-01-01,6,Other expenses,1537.1771570522806,1270.3943446713063
2018-02-01,6,Salary,14201.282023830505,12457.264933184653
2018-02-01,6,Rent,8014.285714285715,8014.285714285715
2018-02-01,6,Utilities,1012.3686195205904,1124.8540216895449
2018-02-01,6,Security,562.821696466418,453.8884648922725
2018-02-01,6,Stationery,343.2531515747811,283.68029055767033
2018-02-01,6,Marketing,2609.3653161035104,2121.4352163443173
2018-02-01,6,Other expenses,1489.3215254277693,1295.0621960241472
2018-03-01,6,Salary,15470.44297593417,13690.657500826697
2018-03-01,6,Rent,8014.285714285715,8014.285714285715
2018-03-01,6,Utilities,905.8035016763179,1006.4483351959087
2018-03-01,6,Security,610.5293209828122,488.4234567862498
2018-03-01,6,Stationery,271.07501851636863,244.2117283931249
2018-03-01,6,Marketing,2273.142502164289,2343.4458785198854
2018-03-01,6,Other expenses,1438.505751640917,1319.7300473769878
2018-04-01,6,Salary,13172.632622417039,10977.1938520142
2018-04-01,6,Rent,8014.285714285715,8014.285714285715
2018-04-01,6,Utilities,1097.71938520142,878.1755081611359
2018-04-01,6,Security,459.3153921898975,468.68917570397707
2018-04-01,6,Stationery,331.83193639841573,281.2135054223862
2018-04-01,6,Marketing,2210.486159728073,2540.7886893426125
2018-04-01,6,Other expenses,1187.757042639289,1319.7300473769878
2018-05-01,6,Salary,12907.453220373998,11223.872365542607
2018-05-01,6,Rent,8014.285714285715,8014.285714285715
2018-05-01,6,Utilities,1013.5526763855268,1055.7840379015904
2018-05-01,6,Security,558.9735116553748,508.15773786852253
2018-05-01,6,Stationery,222.52868705397773,229.41101758142034
2018-05-01,6,Marketing,3004.544294776021,2590.1243920482943
2018-05-01,6,Other expenses,1202.8044319645223,1307.3961217005676
2018-06-01,6,Salary,11006.795273637608,11347.211622306813
2018-06-01,6,Rent,8014.285714285715,8014.285714285715
2018-06-01,6,Utilities,1117.9470233107495,1085.3854595249995
2018-06-01,6,Security,442.0972319456146,429.22061353943167
2018-06-01,6,Stationery,260.39383888058853,224.4774473108522
2018-06-01,6,Marketing,2226.0269060803626,2318.7780271670445
2018-06-01,6,Other expenses,1385.716549745837,1319.7300473769878
2018-07-01,6,Salary,11374.34625879494,13073.961217005677
2018-07-01,6,Rent,8014.285714285715,8014.285714285715
2018-07-01,6,Utilities,996.5811946547723,986.7140541136359
2018-07-01,6,Security,501.49741800325546,468.68917570397707
2018-07-01,6,Stationery,247.3692133662885,268.87957974596577
2018-07-01,6,Marketing,2569.403396911908,2762.799351518181
2018-07-01,6,Other expenses,1256.2103301434227,1295.0621960241472
2018-08-01,6,Salary,16024.236238805446,13813.996757590903
2018-08-01,6,Rent,8014.285714285715,8014.285714285715
2018-08-01,6,Utilities,983.5565691404722,878.1755081611359
2018-08-01,6,Security,559.5655400878429,522.958448680227
2018-08-01,6,Stationery,232.7411775140539,209.67673649914764
2018-08-01,6,Marketing,2057.792159853988,2121.4352163443173
2018-08-01,6,Other expenses,1283.468305888312,1060.7176081721586
2018-09-01,6,Salary,13838.664608943744,13567.318244062495
2018-09-01,6,Rent,8014.285714285715,8014.285714285715
2018-09-01,6,Utilities,987.2074111406929,858.4412270788633
2018-09-01,6,Security,493.3076913541123,488.4234567862498
2018-09-01,6,Stationery,300.89845080195323,263.9460094753976
2018-09-01,6,Marketing,3289.2112993878054,2787.4672028710215
2018-09-01,6,Other expenses,1196.5141298695478,1344.397898729829
2018-10-01,6,Salary,13838.664608943744,
2018-10-01,6,Rent,8014.285714285715,
2018-10-01,6,Utilities,987.2074111406929,
2018-10-01,6,Security,493.3076913541123,
2018-10-01,6,Stationery,300.89845080195323,
2018-10-01,6,Marketing,3289.2112993878054,
2018-10-01,6,Other expenses,1196.5141298695478,
2018-11-01,6,Salary,13838.664608943744,
2018-11-01,6,Rent,8014.285714285715,
2018-11-01,6,Utilities,987.2074111406929,
2018-11-01,6,Security,493.3076913541123,
2018-11-01,6,Stationery,300.89845080195323,
2018-11-01,6,Marketing,3289.2112993878054,
2018-11-01,6,Other expenses,1196.5141298695478,
2018-12-01,6,Salary,13838.664608943744,
2018-12-01,6,Rent,8014.285714285715,
2018-12-01,6,Utilities,987.2074111406929,
2018-12-01,6,Security,493.3076913541123,
2018-12-01,6,Stationery,300.89845080195323,
2018-12-01,6,Marketing,3289.2112993878054,
2018-12-01,6,Other expenses,1196.5141298695478,
2016-01-01,7,Salary,15084.884459289266,15392.73924417272
2016-01-01,7,Rent,6953.571428571429,6953.571428571429
2016-01-01,7,Utilities,1474.496146764712,1218.5918568303405
2016-01-01,7,Security,754.2442229644635,673.4323419325566
2016-01-01,7,Stationery,307.5982392293849,282.2002194764999
2016-01-01,7,Marketing,3936.6930616971736,3174.7524691106237
2016-01-01,7,Other expenses,1634.1958164230039,1571.3421311759653
2016-02-01,7,Salary,21102.483457558035,17156.490615900842
2016-02-01,7,Rent,6953.571428571429,6953.571428571429
2016-02-01,7,Utilities,1368.6710644610243,1411.0010973824994
2016-02-01,7,Security,799.332121667186,660.6050592290793
2016-02-01,7,Stationery,371.67051633325383,304.6479642075851
2016-02-01,7,Marketing,2371.44388980536,2789.9339880063058
2016-02-01,7,Other expenses,1540.0756295862395,1362.8987872444598
2016-03-01,7,Salary,19013.23978722918,15713.421311759654
2016-03-01,7,Rent,6953.571428571429,6953.571428571429
2016-03-01,7,Utilities,1167.2827260164315,1167.2827260164315
2016-03-01,7,Security,659.5147401992837,724.7414727464657
2016-03-01,7,Stationery,358.71496080274176,301.4411435317158
2016-03-01,7,Marketing,3061.23101718485,2757.8657812476126
2016-03-01,7,Other expenses,1773.0511516881454,1827.8877852455107
2016-04-01,7,Salary,14392.211193301493,14110.010973824994
2016-04-01,7,Rent,6953.571428571429,6953.571428571429
2016-04-01,7,Utilities,1264.513528908789,1359.6919665685903
2016-04-01,7,Security,556.0627051957396,545.1595148977839
2016-04-01,7,Stationery,309.3299223943543,339.92299164214757
2016-04-01,7,Marketing,3802.0065933106625,3335.0935029040897
2016-04-01,7,Other expenses,1703.1424609541943,1811.8536818661642
2016-05-01,7,Salary,18118.53681866164,16034.103379346585
2016-05-01,7,Rent,6953.571428571429,6953.571428571429
2016-05-01,7,Utilities,1403.8178190685521,1462.3102281964084
2016-05-01,7,Security,678.5632550139475,590.0550043599543
2016-05-01,7,Stationery,359.9335526595721,295.02750217997715
2016-05-01,7,Marketing,3399.87128055665,2982.343228558465
2016-05-01,7,Other expenses,2231.145485236077,1843.9218886248573
2016-06-01,7,Salary,13827.810754348497,15713.421311759654
2016-06-01,7,Rent,6953.571428571429,6953.571428571429
2016-06-01,7,Utilities,1763.7513717281242,1411.0010973824994
2016-06-01,7,Security,584.539272797459,596.468645711693
2016-06-01,7,Stationery,329.21221058474407,278.9933988006306
2016-06-01,7,Marketing,3986.0781001055607,3527.5027434562485
2016-06-01,7,Other expenses,2248.301975851978,1827.8877852455107
2016-07-01,7,Salary,14037.857508617935,13628.987872444597
2016-07-01,7,Rent,6953.571428571429,6953.571428571429
2016-07-01,7,Utilities,1128.8008779059996,1128.8008779059996
2016-07-01,7,Security,639.8248612494461,551.5731562495225
2016-07-01,7,Stationery,320.84240862072517,278.9933988006306
2016-07-01,7,Marketing,3602.863029339178,3367.161709662783
2016-07-01,7,Other expenses,1524.2018672406862,1571.3421311759653
2016-08-01,7,Salary,13709.158389341328,15232.398210379253
2016-08-01,7,Rent,6953.571428571429,6953.571428571429
2016-08-01,7,Utilities,1548.8943864448802,1346.8646838651132
2016-08-01,7,Security,811.3256309949372,705.5005486912497
2016-08-01,7,Stationery,366.635807872139,330.30252961453965
2016-08-01,7,Marketing,2982.343228558465,2982.343228558465
2016-08-01,7,Other expenses,2174.224418239397,1811.8536818661642
2016-09-01,7,Salary,15636.45761553879,16996.14958210738
2016-09-01,7,Rent,6953.571428571429,6953.571428571429
2016-09-01,7,Utilities,1061.0728252316396,1205.7645741268632
2016-09-01,7,Security,608.9111099340658,602.8822870634316
2016-09-01,7,Stationery,340.62849219083887,362.37073637323283
2016-09-01,7,Marketing,4022.315173742884,3559.5709502149416
2016-09-01,7,Other expenses,1614.6342103002012,1523.2398210379256
2016-10-01,7,Salary,12674.958721373474,13628.987872444597
2016-10-01,7,Rent,6953.571428571429,6953.571428571429
2016-10-01,7,Utilities,1690.122769010165,1385.346531975545
2016-10-01,7,Security,676.3184805408389,711.9141900429884
2016-10-01,7,Stationery,446.2290970472154,368.7843777249714
2016-10-01,7,Marketing,2538.839929085738,2918.2068150410782
2016-10-01,7,Other expenses,1797.5833298585455,1779.7854751074708
2016-11-01,7,Salary,17406.622628618654,14751.375108998858
2016-11-01,7,Rent,6953.571428571429,6953.571428571429
2016-11-01,7,Utilities,1439.7342106382885,1180.1100087199086
2016-11-01,7,Security,775.9864671468573,711.9141900429884
2016-11-01,7,Stationery,294.3861380448033,346.33663299388627
2016-11-01,7,Marketing,3405.6435577732145,2886.138608282385
2016-11-01,7,Other expenses,1791.3300295406004,1571.3421311759653
2016-12-01,7,Salary,17182.145181307802,18278.87785245511
2016-12-01,7,Rent,6953.571428571429,6953.571428571429
2016-12-01,7,Utilities,1528.7555526004207,1295.555553051204
2016-12-01,7,Security,644.1861373686285,692.6732659877725
2016-12-01,7,Stationery,317.0904284299581,307.85478488345444
2016-12-01,7,Marketing,3359.4653400406964,3110.6160555932374
2016-12-01,7,Other expenses,1939.485144765763,1731.6831649694311
2017-01-01,7,Salary,19558.39930212696,17156.490615900842
2017-01-01,7,Rent,6953.571428571429,6953.571428571429
2017-01-01,7,Utilities,1244.3746950643297,1141.6281606094767
2017-01-01,7,Security,687.2858072523119,731.1551140982042
2017-01-01,7,Stationery,314.39669906222787,275.78657812476126
2017-01-01,7,Marketing,3601.900983136417,3463.3663299388622
2017-01-01,7,Other expenses,1241.520624662806,1394.9669940031529
2017-02-01,7,Salary,13901.56762989349,16354.785446933518
2017-02-01,7,Rent,6953.571428571429,6953.571428571429
2017-02-01,7,Utilities,1298.1210095918996,1411.0010973824994
2017-02-01,7,Security,665.6718358969529,686.2596246360338
2017-02-01,7,Stationery,398.6078100105561,352.75027434562486
2017-02-01,7,Marketing,2817.8333278863693,2789.9339880063058
2017-02-01,7,Other expenses,2083.1507110447087,1795.8195784868178
2017-03-01,7,Salary,18843.278291408107,16675.46751452045
2017-03-01,7,Rent,6953.571428571429,6953.571428571429
2017-03-01,7,Utilities,1103.146312499045,1282.7282703477267
2017-03-01,7,Security,588.7722760896066,545.1595148977839
2017-03-01,7,Stationery,409.4468638949943,365.5775570491021
2017-03-01,7,Marketing,2655.5682016873816,2918.2068150410782
2017-03-01,7,Other expenses,1484.11660879232,1667.5467514520449
2017-04-01,7,Salary,12538.66884264903,13628.987872444597
2017-04-01,7,Rent,6953.571428571429,6953.571428571429
2017-04-01,7,Utilities,1133.4186996792514,1205.7645741268632
2017-04-01,7,Security,574.726401529299,557.9867976012612
2017-04-01,7,Stationery,332.5473040876482,272.57975744889194
2017-04-01,7,Marketing,2895.759070309993,3367.161709662783
2017-04-01,7,Other expenses,1750.6034069570603,1651.5126480726983
2017-05-01,7,Salary,16579.26289424437,17637.513717281243
2017-05-01,7,Rent,6953.571428571429,6953.571428571429
2017-05-01,7,Utilities,1261.0501625788502,1449.4829454929313
2017-05-01,7,Security,490.90010906207505,551.5731562495225
2017-05-01,7,Stationery,348.38899822644265,359.1639156973635
2017-05-01,7,Marketing,2773.579202559373,2982.343228558465
2017-05-01,7,Other expenses,1751.7257941936143,1843.9218886248573
2017-06-01,7,Salary,14926.146835833735,13949.669940031528
2017-06-01,7,Rent,6953.571428571429,6953.571428571429
2017-06-01,7,Utilities,1631.6303598823083,1359.6919665685903
2017-06-01,7,Security,582.2303619108332,654.1914178773407
2017-06-01,7,Stationery,360.7673260352981,288.6138608282385
2017-06-01,7,Marketing,3232.4752412762714,2886.138608282385
2017-06-01,7,Other expenses,1975.5618773692925,1779.7854751074708
2017-07-01,7,Salary,17085.94056103172,17797.85475107471
2017-07-01,7,Rent,6953.571428571429,6953.571428571429
2017-07-01,7,Utilities,1264.513528908789,1192.937291423386
2017-07-01,7,Security,741.1603946069165,686.2596246360338
2017-07-01,7,Stationery,402.23151737428844,355.9570950214942
2017-07-01,7,Marketing,3320.662809862678,3046.479642075851
2017-07-01,7,Other expenses,1586.4141883525508,1635.4785446933515
2017-08-01,7,Salary,19919.166628162264,16194.44441314005
2017-08-01,7,Rent,6953.571428571429,6953.571428571429
2017-08-01,7,Utilities,1257.5867962489115,1103.146312499045
2017-08-01,7,Security,662.1443331534965,570.8140803047384
2017-08-01,7,Stationery,409.3506592747183,368.7843777249714
2017-08-01,7,Marketing,3757.1111038484914,3238.88888262801
2017-08-01,7,Other expenses,2031.3605571294188,1651.5126480726983
2017-09-01,7,Salary,15524.218891883364,15072.057176585791
2017-09-01,7,Rent,6953.571428571429,6953.571428571429
2017-09-01,7,Utilities,1187.2932870338557,1141.6281606094767
2017-09-01,7,Security,580.3062695053117,557.9867976012612
2017-09-01,7,Stationery,317.2828376705102,327.0957089386703
2017-09-01,7,Marketing,3492.2277160216863,3174.7524691106237
2017-09-01,7,Other expenses,1664.9812949113493,1411.0010973824994
2017-10-01,7,Salary,12986.0203269328,14270.35200761846
2017-10-01,7,Rent,6953.571428571429,6953.571428571429
2017-10-01,7,Utilities,1316.0792053767677,1385.346531975545
2017-10-01,7,Security,592.6204609006497,673.4323419325566
2017-10-01,7,Stationery,414.70604980342,339.92299164214757
2017-10-01,7,Marketing,3134.6672106622573,3687.8437772497145
2017-10-01,7,Other expenses,1467.4411412777993,1411.0010973824994
2017-11-01,7,Salary,15296.534623896643,16996.14958210738
2017-11-01,7,Rent,6953.571428571429,6953.571428571429
2017-11-01,7,Utilities,1177.5445521792133,1090.3190297955678
2017-11-01,7,Security,699.0869073395111,699.0869073395111
2017-11-01,7,Stationery,333.5093502904089,333.5093502904089
2017-11-01,7,Marketing,3392.8162750697375,3687.8437772497145
2017-11-01,7,Other expenses,1902.4463659594724,1811.8536818661642
2017-12-01,7,Salary,18840.07147073224,15072.057176585791
2017-12-01,7,Rent,6953.571428571429,6953.571428571429
2017-12-01,7,Utilities,1242.9636939669472,1308.3828357546813
2017-12-01,7,Security,615.3888876993219,647.777776525602
2017-12-01,7,Stationery,299.8377331937811,352.75027434562486
2017-12-01,7,Marketing,3358.1826117703486,2822.002194764999
2017-12-01,7,Other expenses,1199.6716148427115,1394.9669940031529
2018-01-01,7,Salary,12272.502726551877,13789.328906238065
2018-01-01,7,Rent,6953.571428571429,6953.571428571429
2018-01-01,7,Utilities,1267.3355311035539,1334.0374011616357
2018-01-01,7,Security,578.8311319944117,609.2959284151702
2018-01-01,7,Stationery,356.919141224255,336.7161709662783
2018-01-01,7,Marketing,4203.500541929501,3623.7073637323283
2018-01-01,7,Other expenses,1199.6716148427115,1394.9669940031529
2018-02-01,7,Salary,12699.009876442497,14430.693041411927
2018-02-01,7,Rent,6953.571428571429,6953.571428571429
2018-02-01,7,Utilities,1514.645541626596,1231.4191395338178
2018-02-01,7,Security,809.7863570705199,686.2596246360338
2018-02-01,7,Stationery,377.4427935498186,343.1298123180169
2018-02-01,7,Marketing,3915.528045236436,3559.5709502149416
2018-02-01,7,Other expenses,1342.0544528513094,1491.1716142792325
2018-03-01,7,Salary,16552.00491849948,14911.716142792324
2018-03-01,7,Rent,6953.571428571429,6953.571428571429
2018-03-01,7,Utilities,1038.8816261546237,1141.6281606094767
2018-03-01,7,Security,679.9742561113299,731.1551140982042
2018-03-01,7,Stationery,299.8377331937811,272.57975744889194
2018-03-01,7,Marketing,4462.290970472154,3687.8437772497145
2018-03-01,7,Other expenses,1988.2288190389766,1603.4103379346584
2018-04-01,7,Salary,15537.046174586842,16354.785446933518
2018-04-01,7,Rent,6953.571428571429,6953.571428571429
2018-04-01,7,Utilities,1424.0849257400466,1167.2827260164315
2018-04-01,7,Security,779.3856970632788,628.5368524703861
2018-04-01,7,Stationery,286.8180412497517,275.78657812476126
2018-04-01,7,Marketing,2592.393834372756,2757.8657812476126
2018-04-01,7,Other expenses,2192.3429550580586,1811.8536818661642
2018-05-01,7,Salary,13709.15838934133,14430.693041411927
2018-05-01,7,Rent,6953.571428571429,6953.571428571429
2018-05-01,7,Utilities,1511.0539024696222,1218.5918568303405
2018-05-01,7,Security,523.3531343018725,545.1595148977839
2018-05-01,7,Stationery,349.99240856437723,343.1298123180169
2018-05-01,7,Marketing,3569.1914122425496,3399.229916421476
2018-05-01,7,Other expenses,1512.8176538413504,1362.8987872444598
2018-06-01,7,Salary,14007.392712197176,14591.03407520539
2018-06-01,7,Rent,6953.571428571429,6953.571428571429
2018-06-01,7,Utilities,1485.784155543772,1269.9009876442494
2018-06-01,7,Security,666.6980185132311,673.4323419325566
2018-06-01,7,Stationery,329.40461982529627,343.1298123180169
2018-06-01,7,Marketing,2711.3668814475077,3046.479642075851
2018-06-01,7,Other expenses,2187.051700942874,1763.7513717281242
2018-07-01,7,Salary,16162.376206381356,17958.195784868174
2018-07-01,7,Rent,6953.571428571429,6953.571428571429
2018-07-01,7,Utilities,1120.591416975774,1231.4191395338178
2018-07-01,7,Security,560.6805269689914,602.8822870634316
2018-07-01,7,Stationery,362.3707363732328,320.6820675869317
2018-07-01,7,Marketing,3633.327825759936,3527.5027434562485
2018-07-01,7,Other expenses,1450.765673763279,1394.9669940031529
2018-08-01,7,Salary,15488.943864448802,16835.808548313915
2018-08-01,7,Rent,6953.571428571429,6953.571428571429
2018-08-01,7,Utilities,1434.9881160380019,1449.4829454929313
2018-08-01,7,Security,783.1056090472871,711.9141900429884
2018-08-01,7,Stationery,295.02750217997715,320.6820675869317
2018-08-01,7,Marketing,3950.8030726709985,3527.5027434562485
2018-08-01,7,Other expenses,1520.5140234634368,1394.9669940031529
2018-09-01,7,Salary,18038.36630176491,14430.693041411927
2018-09-01,7,Rent,6953.571428571429,6953.571428571429
2018-09-01,7,Utilities,1603.4103379346584,1282.7282703477267
2018-09-01,7,Security,659.9636950939054,628.5368524703861
2018-09-01,7,Stationery,330.1742567875049,333.5093502904089
2018-09-01,7,Marketing,4229.475789404041,3495.4345366975554
2018-09-01,7,Other expenses,1921.5269489808945,1715.6490615900843
2018-10-01,7,Salary,18038.36630176491,
2018-10-01,7,Rent,6953.571428571429,
2018-10-01,7,Utilities,1603.4103379346584,
2018-10-01,7,Security,659.9636950939054,
2018-10-01,7,Stationery,330.1742567875049,
2018-10-01,7,Marketing,4229.475789404041,
2018-10-01,7,Other expenses,1921.5269489808945,
2018-11-01,7,Salary,18038.36630176491,
2018-11-01,7,Rent,6953.571428571429,
2018-11-01,7,Utilities,1603.4103379346584,
2018-11-01,7,Security,659.9636950939054,
2018-11-01,7,Stationery,330.1742567875049,
2018-11-01,7,Marketing,4229.475789404041,
2018-11-01,7,Other expenses,1921.5269489808945,
2018-12-01,7,Salary,18038.36630176491,
2018-12-01,7,Rent,6953.571428571429,
2018-12-01,7,Utilities,1603.4103379346584,
2018-12-01,7,Security,659.9636950939054,
2018-12-01,7,Stationery,330.1742567875049,
2018-12-01,7,Marketing,4229.475789404041,
2018-12-01,7,Other expenses,1921.5269489808945,
2016-01-01,8,Salary,12935.821249429768,11347.211622306813
2016-01-01,8,Rent,5257.142857142857,5257.142857142857
2016-01-01,8,Utilities,804.9218567837396,781.4775308579997
2016-01-01,8,Security,418.36675894418164,394.6856216454544
2016-01-01,8,Stationery,245.09977104182718,213.13023568854538
2016-01-01,8,Marketing,2343.840564141531,2190.505200132272
2016-01-01,8,Other expenses,853.0142997812383,937.3783514079541
2016-02-01,8,Salary,11623.491557458632,9373.783514079541
2016-02-01,8,Rent,5257.142857142857,5257.142857142857
2016-02-01,8,Utilities,853.7049996191179,828.8398054554542
2016-02-01,8,Security,391.4491995479616,449.941608675818
2016-02-01,8,Stationery,231.1279000355781,189.44909838981812
2016-02-01,8,Marketing,2254.4442708388356,1894.4909838981812
2016-02-01,8,Other expenses,1056.770751955704,1006.4483351959087
2016-03-01,8,Salary,8241.035779957087,9472.454919490905
2016-03-01,8,Rent,5257.142857142857,5257.142857142857
2016-03-01,8,Utilities,892.3841905403725,749.9026811263634
2016-03-01,8,Security,415.5250224683343,442.0478962429089
2016-03-01,8,Stationery,174.0563591456454,193.39595460627265
2016-03-01,8,Marketing,2069.336714287117,2111.568075803181
2016-03-01,8,Other expenses,789.7659289125543,858.4412270788633
2016-04-01,8,Salary,8533.103139974724,9275.11210866818
2016-04-01,8,Rent,5257.142857142857,5257.142857142857
2016-04-01,8,Utilities,910.3029177630759,734.1152562605452
2016-04-01,8,Security,517.4328499771906,449.941608675818
2016-04-01,8,Stationery,254.86824017755217,207.20995136386355
2016-04-01,8,Marketing,2233.131247269981,1815.5538595690903
2016-04-01,8,Other expenses,1182.8728080714268,1095.252600066136
2016-05-01,8,Salary,8303.198765366245,8387.069459965905
2016-05-01,8,Rent,5257.142857142857,5257.142857142857
2016-05-01,8,Utilities,820.6303445252289,891.989504918727
2016-05-01,8,Security,430.75988746384894,402.5793340783635
2016-05-01,8,Stationery,203.30256370957355,199.31623893095446
2016-05-01,8,Marketing,1957.443340550631,1795.8195784868176
2016-05-01,8,Other expenses,966.9797730313633,966.9797730313633
2016-06-01,8,Salary,10656.511784427268,10656.511784427268
2016-06-01,8,Rent,5257.142857142857,5257.142857142857
2016-06-01,8,Utilities,803.9746112917907,828.8398054554542
2016-06-01,8,Security,493.35702705681797,394.6856216454544
2016-06-01,8,Stationery,258.7164249885953,224.970804337909
2016-06-01,8,Marketing,2077.625112341672,1855.0224217336356
2016-06-01,8,Other expenses,983.5565691404722,878.175508161136
2016-07-01,8,Salary,11077.83868553379,10755.183189838632
2016-07-01,8,Rent,5257.142857142857,5257.142857142857
2016-07-01,8,Utilities,1014.499921877476,852.5209427541815
2016-07-01,8,Security,425.47110013379984,434.15418380999984
2016-07-01,8,Stationery,205.55227175295266,183.5288140651363
2016-07-01,8,Marketing,2208.858081538786,1795.8195784868176
2016-07-01,8,Other expenses,1038.812556170836,927.5112108668178
2016-08-01,8,Salary,8799.515934585404,8979.097892434087
2016-08-01,8,Rent,5257.142857142857,5257.142857142857
2016-08-01,8,Utilities,751.7182349859323,844.6272303212724
2016-08-01,8,Security,405.42107055421076,378.89819677963624
2016-08-01,8,Stationery,196.2574253632022,167.74138919931812
2016-08-01,8,Marketing,1721.2239959958265,1756.351016322272
2016-08-01,8,Other expenses,790.3579573450224,888.0426487022723
2016-09-01,8,Salary,11389.6403266337,9571.126324902269
2016-09-01,8,Rent,5257.142857142857,5257.142857142857
2016-09-01,8,Utilities,883.0696098695397,891.989504918727
2016-09-01,8,Security,447.8103063189326,367.0576281302726
2016-09-01,8,Stationery,157.95318578251084,181.55538595690902
2016-09-01,8,Marketing,1799.3717490816264,1855.0224217336356
2016-09-01,8,Other expenses,907.776929784545,986.7140541136359
2016-10-01,8,Salary,8509.422002675996,8683.083676199996
2016-10-01,8,Rent,5257.142857142857,5257.142857142857
2016-10-01,8,Utilities,978.8203416807269,789.3712432909088
2016-10-01,8,Security,344.9552333181271,374.9513405631817
2016-10-01,8,Stationery,236.02200174398172,205.23652325563626
2016-10-01,8,Marketing,1670.1122079927404,1795.8195784868176
2016-10-01,8,Other expenses,1286.4777837533586,1045.9168973604542
2016-11-01,8,Salary,9058.03501676318,8880.426487022725
2016-11-01,8,Rent,5257.142857142857,5257.142857142857
2016-11-01,8,Utilities,816.2098655627998,742.0089686934543
2016-11-01,8,Security,430.52307609086165,426.26047137709077
2016-11-01,8,Stationery,231.71992846804628,203.26309514740902
2016-11-01,8,Marketing,2069.7313999087633,2249.70804337909
2016-11-01,8,Other expenses,888.9306913509747,976.8469135724996
2016-12-01,8,Salary,10522.318673067817,8485.74086537727
2016-12-01,8,Rent,5257.142857142857,5257.142857142857
2016-12-01,8,Utilities,850.9422002675997,773.5838184250906
2016-12-01,8,Security,400.68484309446535,371.00448434672717
2016-12-01,8,Stationery,234.14724504116583,222.99737622968175
2016-12-01,8,Marketing,1649.7858984779994,1736.6167352399993
2016-12-01,8,Other expenses,1139.0627040687814,1026.1826162781815
2017-01-01,8,Salary,8258.796632931135,8880.426487022725
2017-01-01,8,Rent,5257.142857142857,5257.142857142857
2017-01-01,8,Utilities,1071.1767771457633,907.7769297845451
2017-01-01,8,Security,430.20732759354524,430.20732759354524
2017-01-01,8,Stationery,190.57395241150766,219.0505200132272
2017-01-01,8,Marketing,2012.304641959349,1953.6938271449992
2017-01-01,8,Other expenses,771.6103903168633,838.7069459965905
2017-02-01,8,Salary,8927.788761620179,10261.826162781814
2017-02-01,8,Rent,5257.142857142857,5257.142857142857
2017-02-01,8,Utilities,974.2419884696396,805.158668156727
2017-02-01,8,Security,438.81147414541624,402.5793340783635
2017-02-01,8,Stationery,190.35687531960264,209.1833794720908
2017-02-01,8,Marketing,2274.5732375427538,2012.8966703918175
2017-02-01,8,Other expenses,947.5415061653247,976.8469135724996
2017-03-01,8,Salary,10663.418782806064,9965.811946547723
2017-03-01,8,Rent,5257.142857142857,5257.142857142857
2017-03-01,8,Utilities,1033.2869574677998,868.3083676199997
2017-03-01,8,Security,508.9865776739779,410.4730465112725
2017-03-01,8,Stationery,249.52025000425624,215.10366379677262
2017-03-01,8,Marketing,2489.282215717881,2091.8337947209084
2017-03-01,8,Other expenses,946.0614350841543,927.5112108668178
2017-04-01,8,Salary,11930.359628287973,11149.868811484086
2017-04-01,8,Rent,5257.142857142857,5257.142857142857
2017-04-01,8,Utilities,726.2215438276361,726.2215438276361
2017-04-01,8,Security,456.3355157464744,371.00448434672717
2017-04-01,8,Stationery,252.04623798278718,203.26309514740902
2017-04-01,8,Marketing,2110.5813617490676,1835.288140651363
2017-04-01,8,Other expenses,1116.170938013345,996.5811946547724
2017-05-01,8,Salary,10346.683571435588,10557.840379015905
2017-05-01,8,Rent,5257.142857142857,5257.142857142857
2017-05-01,8,Utilities,1045.916897360454,836.7335178883632
2017-05-01,8,Security,494.73842673257707,453.88846489227257
2017-05-01,8,Stationery,234.44325925739992,195.36938271449992
2017-05-01,8,Marketing,2024.737239041181,2131.3023568854537
2017-05-01,8,Other expenses,790.1606145341997,868.3083676199997
2017-06-01,8,Salary,8614.013692412042,9571.126324902269
2017-06-01,8,Rent,5257.142857142857,5257.142857142857
2017-06-01,8,Utilities,757.7963935592724,757.7963935592725
2017-06-01,8,Security,339.42963461509083,339.42963461509083
2017-06-01,8,Stationery,244.2117283931249,195.36938271449992
2017-06-01,8,Marketing,2319.17271278869,2229.9737622968173
2017-06-01,8,Other expenses,946.7521349220337,996.5811946547724
2017-07-01,8,Salary,10609.149509829813,11051.197406072723
2017-07-01,8,Rent,5257.142857142857,5257.142857142857
2017-07-01,8,Utilities,1041.1017327763795,860.4146551870905
2017-07-01,8,Security,382.45036737444536,335.48277839863624
2017-07-01,8,Stationery,151.04618740371538,175.6351016322272
2017-07-01,8,Marketing,1579.5318578251085,1815.5538595690903
2017-07-01,8,Other expenses,1036.0497568193177,986.7140541136359
2017-08-01,8,Salary,11062.051260667971,9965.811946547723
2017-08-01,8,Rent,5257.142857142857,5257.142857142857
2017-08-01,8,Utilities,864.203637154887,726.2215438276361
2017-08-01,8,Security,512.5782168309518,438.1010400264544
2017-08-01,8,Stationery,242.96846868494174,213.13023568854538
2017-08-01,8,Marketing,2354.497075925958,1914.2252649804539
2017-08-01,8,Other expenses,1108.57323979667,1036.0497568193177
