bill,date,time,item,amount,total,payment_type(cash/card),buyer_id,purchase_price
100005528,08-01-2016,14:03:40,"Shoes type 2, Adidas",2,6727.02,card,1192.0,3522
100005556,03-03-2016,18:48:43,"Cufflinks type 5, Adidas",1,623.3976,cash,,342
100005579,16-08-2017,13:55:24,"Hat type 7, Nike",1,452.608,card,,208
100005586,05-03-2018,12:54:00,"Shirt type 7, Nike",1,1646.56,card,836.0,820
100005586,05-03-2018,12:54:00,"Trousers type 8, Puma",2,1519.264,card,836.0,964
100005586,05-03-2018,12:54:00,"Top type 2, Adidas",1,251.748,card,836.0,168
100005586,05-03-2018,12:54:00,"Shirt type 7, Nike",2,3293.12,card,836.0,1640
100005592,07-05-2016,19:43:42,"Cap type 2, Puma",1,267.444,card,,190
100005592,07-05-2016,19:43:42,"Top type 1, Puma",2,841.568,card,,476
100005592,07-05-2016,19:43:42,"Trousers type 1, Reebok",1,2099.34,card,,981
100005599,14-02-2017,18:54:27,"Boots type 5, Puma",1,2273.648,card,,1286
100005611,14-03-2017,19:49:35,"Ball type 2, Adidas",1,94.5,card,,45
100005611,14-03-2017,19:49:35,"Sneakers type 3, Adidas",1,3241.26,card,,1637
100005614,04-02-2017,20:45:13,"Trousers type 3, Nike",1,1475.06688,cash,,714
100005614,04-02-2017,20:45:13,"Shirt type 1, Puma",1,1426.128,cash,,814
100005614,04-02-2017,20:45:13,"Belt type 2, Nike",1,450.912,cash,,220
100005635,07-05-2017,19:26:54,"Hat type 3, Nike",1,570.63424,card,,298
100005668,22-10-2017,17:51:40,"Shirt type 1, Puma",1,1426.128,cash,,814
100005668,22-10-2017,17:51:40,"Hat type 6, Adidas",1,487.6,cash,,265
100005672,17-10-2017,17:44:29,"Belt type 3, Puma",1,593.712,card,,342
100005672,17-10-2017,17:44:29,"Sneakers type 5, Puma",1,1085.60072,card,,703
100005703,17-05-2018,12:20:24,"Trousers type 4, Reebok",1,2210.88,cash,,1176
100005703,17-05-2018,12:20:24,"Shirt type 5, Puma",1,1024.0608,cash,,622
100005707,18-09-2017,09:04:55,"Sneakers type 1, Puma",1,2544.36864,cash,,1628
100005708,14-04-2017,18:18:56,"Cufflinks type 4, Puma",1,685.5948,card,,495
100005712,02-09-2017,17:15:12,"T-shirt type 4, Adidas",2,581.76,cash,,288
100005720,13-05-2016,12:41:04,"Socks type 2, Puma",1,389.15968,cash,,257
100005720,13-05-2016,12:41:04,"Shirt type 4, Adidas",1,355.3902,cash,,186
100005720,13-05-2016,12:41:04,"Belt type 4, Reebok",2,883.4896,cash,,472
100005726,19-07-2018,17:23:40,"Cap type 1, Puma",1,216.56544,card,,134
100005727,03-04-2017,12:31:14,"Trousers type 9, Puma",1,849.6972,card,,499
100005727,03-04-2017,12:31:14,"Trousers type 6, Adidas",2,2635.04,card,,1532
100005727,03-04-2017,12:31:14,"Trousers type 5, Nike",1,2028.288,card,,912
100005727,03-04-2017,12:31:14,"Socks type 1, Adidas",1,787.5,card,,375
100005727,03-04-2017,12:31:14,"Boots type 1, Reebok",2,9835.8,card,,5070
100005727,03-04-2017,12:31:14,"Hat type 1, Puma",1,432.41472,card,,288
100005727,03-04-2017,12:31:14,"Cufflinks type 1, Adidas",1,489.7566,card,,262
100005727,03-04-2017,12:31:14,"Trousers type 6, Adidas",1,1532.0,card,,766
100005734,30-08-2018,09:56:59,"Shirt type 11, Adidas",1,547.274,card,799.0,310
100005765,02-01-2017,18:41:13,"Shirt type 2, Nike",1,1580.49792,cash,,824
100005765,02-01-2017,18:41:13,"Trousers type 1, Nike",1,2275.036,cash,,937
100005765,02-01-2017,18:41:13,"Boots type 6, Puma",1,2144.936,cash,,1361
100005765,02-01-2017,18:41:13,"Shirt type 8, Nike",1,1172.888,cash,,542
100005765,02-01-2017,18:41:13,"Boots type 3, Adidas",1,6357.88,cash,,2999
100005788,07-09-2016,16:27:49,"Hat type 8, Nike",1,569.64,cash,,282
100005788,07-09-2016,16:27:49,"Belt type 3, Reebok",1,714.42,cash,,378
100005790,26-10-2017,09:20:32,"Trousers type 9, Puma",1,806.7832,card,,499
100005790,26-10-2017,09:20:32,"Top type 4, Reebok",1,271.6,card,,140
100005795,21-10-2017,12:55:40,"Boots type 3, Puma",1,4924.416,cash,,2748
100005795,21-10-2017,12:55:40,"Trousers type 9, Puma",1,858.28,cash,,499
100005795,21-10-2017,12:55:40,"T-shirt type 6, Adidas",1,331.15,cash,,179
100005795,21-10-2017,12:55:40,"T-shirt type 3, Adidas",1,498.624,cash,,318
100005796,09-06-2016,19:55:57,"Hat type 6, Puma",1,391.56,cash,699.0,251
100005812,11-10-2016,15:17:17,"T-shirt type 6, Nike",2,1522.4,cash,,692
100005828,27-07-2018,16:00:06,"Shoes type 3, Puma",2,10522.512,card,,6006
100005828,27-07-2018,16:00:06,"T-shirt type 5, Reebok",1,700.91,card,,323
100005844,16-03-2016,14:39:04,"Socks type 7, Nike",1,350.22336,card,1209.0,151
100005845,08-06-2016,14:14:58,"Hat type 3, Nike",1,648.448,card,,298
100005845,08-06-2016,14:14:58,"Sneakers type 4, Nike",1,1622.00948,card,,893
100005845,08-06-2016,14:14:58,"Top type 4, Adidas",1,193.3169,card,,107
100005847,21-11-2016,10:05:50,"Shirt type 8, Nike",1,1172.888,cash,,542
100005847,21-11-2016,10:05:50,"Shirt type 7, Adidas",1,1348.7175,cash,,795
100005847,21-11-2016,10:05:50,"Trousers type 12, Reebok",1,542.82,cash,,249
100005853,17-03-2017,19:23:17,"Cufflinks type 3, Puma",1,616.512,cash,,390
100005853,17-03-2017,19:23:17,"Trousers type 4, Adidas",1,1339.5,cash,,705
100005865,26-12-2017,11:53:23,"Shirt type 3, Puma",1,273.6,card,,152
100005889,26-05-2018,16:22:15,"T-shirt type 7, Nike",1,843.49648,cash,,391
100005889,26-05-2018,16:22:15,"Hat type 4, Puma",1,423.688,cash,,251
100005891,16-08-2018,17:34:15,"Top type 2, Puma",1,624.0,cash,19.0,390
100005893,24-04-2016,19:12:49,"Trousers type 3, Adidas",1,2170.94,card,,1102
100005899,31-07-2018,19:46:00,"Socks type 1, Puma",1,215.496,card,,123
100005904,08-02-2016,11:29:57,"Boots type 2, Adidas",2,13566.9,cash,,6618
100005904,08-02-2016,11:29:57,"Slippers type 2, Puma",2,637.12,cash,,362
100005904,08-02-2016,11:29:57,"Shirt type 4, Reebok",1,1355.859,cash,,881
100005905,17-08-2016,15:18:06,"Socks type 7, Adidas",1,677.484,cash,645.0,369
100005911,07-12-2016,10:55:29,"Hat type 2, Reebok",1,314.072,cash,,176
100005911,07-12-2016,10:55:29,"Shirt type 5, Adidas",2,2866.72,cash,,1558
100005943,03-09-2018,10:32:00,"Slippers type 2, Adidas",2,1397.84,card,,692
100005953,24-08-2017,15:43:43,"T-shirt type 4, Nike",1,594.336,cash,,246
100006009,17-04-2017,13:49:53,"Cufflinks type 5, Nike",1,949.648,cash,,427
100006030,19-08-2017,13:55:05,"Top type 4, Reebok",1,249.872,cash,,140
100006032,08-01-2018,09:44:32,"Top type 2, Nike",1,934.78,cash,1111.0,385
100006033,12-06-2016,19:25:16,"Shirt type 9, Puma",1,582.726,cash,,425
100006033,12-06-2016,19:25:16,"Shirt type 9, Puma",2,1339.6,cash,,850
100006033,12-06-2016,19:25:16,"Sneakers type 5, Reebok",1,2115.2256,cash,,1172
100006033,12-06-2016,19:25:16,"Sneakers type 6, Nike",1,4175.9868,cash,,1923
100006050,15-01-2017,14:04:43,"Shirt type 11, Reebok",1,1481.48,card,,814
100006050,15-01-2017,14:04:43,"Shoes type 3, Puma",1,5261.256,card,,3003
100006078,27-05-2018,09:39:33,"Hat type 8, Reebok",1,385.0616,card,,209
100006090,30-03-2018,13:59:17,"Shirt type 1, Nike",1,1700.784,card,352.0,837
100006090,30-03-2018,13:59:17,"Cufflinks type 6, Adidas",1,317.5965,card,352.0,183
100006090,30-03-2018,13:59:17,"Slippers type 2, Reebok",1,468.7,card,352.0,218
100006090,30-03-2018,13:59:17,"Socks type 7, Adidas",1,797.04,card,352.0,369
100006090,30-03-2018,13:59:17,"Boots type 1, Nike",1,6055.728,card,352.0,2814
100006099,04-06-2018,20:18:32,"Boots type 6, Reebok",2,12269.04,cash,,5628
100006102,17-09-2016,13:39:48,"Sneakers type 2, Adidas",1,1884.6729,card,,1023
100006135,09-06-2016,10:01:38,"T-shirt type 2, Reebok",1,338.976,cash,,214
100006135,09-06-2016,10:01:38,"Top type 4, Nike",1,402.28,cash,,178
100006135,09-06-2016,10:01:38,"Top type 3, Puma",1,480.6,cash,,267
100006136,17-03-2017,18:55:10,"Socks type 3, Nike",1,436.244,cash,,191
100006145,29-06-2018,13:57:53,"T-shirt type 5, Nike",2,932.176,cash,,490
100006177,20-07-2017,16:47:31,"Cufflinks type 4, Adidas",2,1882.8656,card,,986
100006204,15-03-2016,09:40:27,"Cufflinks type 2, Reebok",1,432.0,card,,200
100006219,08-07-2017,13:08:30,"Shirt type 3, Adidas",1,717.8112,cash,,372
100006219,08-07-2017,13:08:30,"Shirt type 1, Reebok",1,1357.92,cash,,738
100006224,31-10-2017,18:56:17,"Top type 1, Reebok",1,189.2,card,,88
100006224,31-10-2017,18:56:17,"Shirt type 3, Reebok",2,1033.2,card,,492
100006224,31-10-2017,18:56:17,"Trousers type 9, Puma",1,858.28,card,,499
100006224,31-10-2017,18:56:17,"Sneakers type 2, Nike",1,4556.48,card,,1964
100006225,16-03-2017,15:19:25,"Trousers type 3, Puma",1,412.8,card,,258
100006225,16-03-2017,15:19:25,"Boots type 4, Adidas",1,7128.99,card,,3411
100006225,16-03-2017,15:19:25,"Cufflinks type 5, Adidas",1,630.1008,card,,342
100006225,16-03-2017,15:19:25,"Trousers type 1, Reebok",2,4198.68,card,,1962
100006232,28-01-2016,12:45:28,"Trousers type 9, Nike",1,815.648,card,,359
100006242,25-10-2017,09:39:03,"Shirt type 3, Puma",1,273.6,cash,,152
100006262,10-11-2017,19:25:08,"Trousers type 5, Nike",1,2028.288,cash,,912
100006262,10-11-2017,19:25:08,"Socks type 1, Puma",1,215.496,cash,,123
100006277,22-01-2017,20:19:42,"Sneakers type 5, Adidas",1,1620.81,cash,104.0,783
100006320,04-05-2016,19:57:20,"Cap type 2, Reebok",1,190.4595,cash,,105
100006346,03-06-2017,14:09:49,"Trousers type 3, Reebok",1,1536.3051,cash,,869
100006346,03-06-2017,14:09:49,"Trousers type 10, Reebok",1,343.44,cash,,162
100006346,03-06-2017,14:09:49,"Shirt type 9, Nike",2,3398.08,cash,,1480
100006346,03-06-2017,14:09:49,"Hat type 2, Adidas",2,557.6,cash,,272
100006346,03-06-2017,14:09:49,"Top type 2, Nike",1,934.78,cash,,385
100006350,16-08-2016,20:54:54,"Slippers type 3, Nike",1,313.536,card,,138
100006373,04-12-2017,13:40:41,"Hat type 1, Reebok",1,495.55,card,1136.0,265
100006373,04-12-2017,13:40:41,"Cap type 2, Nike",1,541.66,card,1136.0,265
100006373,04-12-2017,13:40:41,"Hat type 8, Reebok",1,409.64,card,1136.0,209
100006373,04-12-2017,13:40:41,"Trousers type 5, Nike",1,2028.288,card,1136.0,912
100006388,04-07-2018,18:04:19,"Trousers type 6, Adidas",1,1486.04,card,367.0,766
100006388,04-07-2018,18:04:19,"T-shirt type 5, Nike",1,568.4,card,367.0,245
100006388,04-07-2018,18:04:19,"Sneakers type 6, Nike",1,4598.2776,card,367.0,1923
100006392,30-03-2016,12:57:32,"Hat type 4, Reebok",1,229.4,card,,124
100006398,19-08-2018,10:47:34,"Trousers type 9, Adidas",1,428.45,cash,,205
100006403,01-04-2016,13:43:42,"Slippers type 2, Nike",1,770.24,cash,,332
100006405,19-09-2016,20:32:20,"Slippers type 1, Puma",1,294.84,cash,,189
100006405,19-09-2016,20:32:20,"Trousers type 5, Reebok",2,4153.36,cash,,2152
100006407,28-06-2018,18:35:00,"Hat type 7, Puma",2,773.568,cash,,474
100006411,07-11-2017,09:14:10,"Socks type 4, Adidas",1,688.2,cash,,370
100006419,14-01-2016,12:16:09,"Socks type 3, Puma",1,606.464,cash,,368
100006419,14-01-2016,12:16:09,"Socks type 4, Puma",1,297.024,cash,,168
100006419,14-01-2016,12:16:09,"Cufflinks type 5, Adidas",1,643.5072,cash,,342
100006419,14-01-2016,12:16:09,"Belt type 3, Reebok",1,714.42,cash,,378
100006419,14-01-2016,12:16:09,"Shirt type 4, Nike",1,2053.344,cash,,876
100006433,01-12-2016,16:10:40,"Boots type 2, Reebok",1,2607.95,cash,,1213
100006433,01-12-2016,16:10:40,"Trousers type 7, Nike",1,2670.744,cash,,1299
100006437,09-03-2018,10:54:20,"Shoes type 4, Reebok",2,12334.52,cash,,6596
100006445,26-07-2017,09:41:44,"Cufflinks type 4, Nike",1,386.12,cash,709.0,197
100006447,27-02-2018,15:29:42,"T-shirt type 5, Nike",1,568.4,cash,,245
100006447,27-02-2018,15:29:42,"Belt type 2, Adidas",1,270.5385,cash,,159
100006447,27-02-2018,15:29:42,"Ball type 1, Adidas",1,48.36,cash,,31
100006447,27-02-2018,15:29:42,"Ball type 1, Puma",1,71.896,cash,,43
100006447,27-02-2018,15:29:42,"Cufflinks type 4, Puma",1,788.04,cash,,495
100006447,27-02-2018,15:29:42,"Trousers type 1, Adidas",1,1564.92,cash,,828
100006447,27-02-2018,15:29:42,"Trousers type 11, Adidas",1,1697.28,cash,,884
100006447,27-02-2018,15:29:42,"Slippers type 3, Adidas",1,288.4704,cash,,151
100006454,20-08-2017,20:46:47,"Hat type 8, Adidas",1,326.8,cash,,152
100006496,21-01-2016,17:19:19,"Sneakers type 3, Adidas",1,3241.26,card,436.0,1637
100006496,21-01-2016,17:19:19,"Shirt type 8, Reebok",1,1187.93,card,436.0,563
100006545,16-04-2016,15:51:55,"Cufflinks type 1, Puma",1,227.88,cash,,135
100006545,16-04-2016,15:51:55,"T-shirt type 6, Reebok",1,371.05,cash,,181
100006588,24-06-2016,18:09:53,"Belt type 4, Nike",1,629.392,cash,,283
100006598,23-06-2018,17:33:14,"Socks type 5, Nike",1,506.984,cash,162.0,254
100006602,28-06-2016,20:02:38,"Shirt type 10, Nike",1,361.6886,cash,,167
100006603,22-01-2017,14:33:34,"Trousers type 2, Nike",1,1406.532,cash,,597
100006603,22-01-2017,14:33:34,"Shirt type 2, Adidas",1,906.66,cash,,460
100006605,29-01-2018,20:57:07,"Trousers type 11, Nike",1,893.316,card,,453
100006610,29-06-2017,13:05:06,"Shoes type 4, Reebok",1,6167.26,cash,,3298
100006612,06-07-2016,11:41:01,"Ball type 2, Puma",1,72.36,cash,,45
100006612,06-07-2016,11:41:01,"Top type 3, Adidas",1,126.6,cash,,75
100006614,29-06-2017,16:43:10,"Sneakers type 5, Adidas",2,3241.62,card,,1566
100006614,29-06-2017,16:43:10,"Shirt type 6, Reebok",1,699.6,card,,330
100006639,05-04-2017,12:19:51,"Hat type 4, Puma",2,847.376,cash,,502
100006639,05-04-2017,12:19:51,"Shirt type 11, Nike",1,1052.63388,cash,,659
100006639,05-04-2017,12:19:51,"Hat type 8, Nike",1,569.64,cash,,282
100006648,05-05-2016,16:12:00,"Cufflinks type 2, Reebok",1,432.0,card,,200
100006648,05-05-2016,16:12:00,"Belt type 4, Nike",1,629.392,card,,283
100006648,05-05-2016,16:12:00,"Hat type 4, Reebok",1,229.4,card,,124
100006648,05-05-2016,16:12:00,"Cap type 2, Adidas",1,630.72,card,,292
100006648,05-05-2016,16:12:00,"Cufflinks type 7, Puma",1,160.72,card,,125
100006660,28-12-2017,11:44:03,"Top type 4, Nike",1,325.8468,card,422.0,178
100006664,10-07-2018,10:45:42,"T-shirt type 2, Puma",1,257.152,cash,,200
100006664,10-07-2018,10:45:42,"Shirt type 8, Adidas",1,649.65,cash,,355
100006664,10-07-2018,10:45:42,"Hat type 6, Puma",1,391.56,cash,,251
100006664,10-07-2018,10:45:42,"Socks type 5, Reebok",1,227.55,cash,,111
100006664,10-07-2018,10:45:42,"Trousers type 7, Puma",1,405.07488,cash,,283
100006664,10-07-2018,10:45:42,"Trousers type 8, Adidas",1,2127.06,cash,,1053
100006665,18-01-2018,11:21:53,"Trousers type 12, Reebok",1,499.3944,cash,1032.0,249
100006668,23-05-2016,18:24:29,"Shirt type 12, Adidas",1,820.8,cash,,456
100006668,23-05-2016,18:24:29,"Trousers type 10, Adidas",2,2528.8,cash,,1160
100006668,23-05-2016,18:24:29,"Boots type 4, Nike",1,6929.088,cash,,2868
100006690,13-01-2016,13:50:58,"Ball type 2, Puma",1,70.9128,cash,,45
100006690,13-01-2016,13:50:58,"Cufflinks type 6, Nike",1,541.24224,cash,,294
100006690,13-01-2016,13:50:58,"Hat type 3, Nike",2,1154.23744,cash,,596
100006728,16-04-2018,14:55:42,"Trousers type 4, Adidas",1,1339.5,cash,,705
100006739,24-08-2017,19:32:46,"Cufflinks type 5, Adidas",2,1340.64,cash,462.0,684
100006770,16-08-2017,09:31:25,"T-shirt type 7, Puma",1,201.552,cash,,114
100006770,16-08-2017,09:31:25,"Cufflinks type 3, Adidas",2,761.1648,cash,,374
100006811,02-11-2017,19:01:36,"Trousers type 10, Reebok",1,343.44,cash,765.0,162
100006824,07-03-2017,11:14:39,"Boots type 4, Nike",1,6929.088,cash,68.0,2868
100006824,07-03-2017,11:14:39,"Trousers type 2, Puma",1,1032.6888,cash,68.0,590
100006824,07-03-2017,11:14:39,"Shirt type 10, Reebok",2,2251.44,cash,68.0,1062
100006824,07-03-2017,11:14:39,"Hat type 6, Adidas",1,487.6,cash,68.0,265
100006824,07-03-2017,11:14:39,"Cap type 1, Adidas",1,339.5,cash,68.0,175
100006824,07-03-2017,11:14:39,"Sneakers type 4, Reebok",2,7004.0,cash,68.0,3400
100006824,07-03-2017,11:14:39,"Shirt type 7, Adidas",1,1550.25,cash,68.0,795
100006826,11-07-2017,20:23:12,"Belt type 1, Puma",1,307.08216,cash,125.0,191
100006830,05-02-2017,13:45:37,"Cufflinks type 4, Nike",1,386.12,card,,197
100006835,02-06-2016,20:20:08,"Cufflinks type 1, Adidas",1,452.8932,card,780.0,262
100006835,02-06-2016,20:20:08,"Sneakers type 4, Puma",2,2700.54144,card,780.0,1824
100006839,15-10-2017,15:58:33,"Socks type 2, Adidas",1,107.52,card,,56
100006839,15-10-2017,15:58:33,"Cufflinks type 3, Puma",1,532.1472,card,,390
100006839,15-10-2017,15:58:33,"Trousers type 5, Puma",1,2105.008,card,,1207
100006842,06-10-2016,15:16:54,"Boots type 2, Puma",1,1927.072,cash,,1229
100006842,06-10-2016,15:16:54,"Socks type 2, Adidas",1,107.52,cash,,56
100006862,09-05-2017,18:23:49,"Hat type 8, Puma",1,519.68,cash,,290
100006862,09-05-2017,18:23:49,"Top type 1, Adidas",1,797.16,cash,,364
100006862,09-05-2017,18:23:49,"Hat type 4, Reebok",1,229.4,cash,,124
100006882,27-10-2016,19:38:41,"Cap type 1, Reebok",1,529.2,card,869.0,245
100006882,27-10-2016,19:38:41,"Cap type 3, Nike",1,285.648,card,869.0,165
100006882,27-10-2016,19:38:41,"Boots type 2, Puma",1,1927.072,card,869.0,1229
100006882,27-10-2016,19:38:41,"Shirt type 2, Puma",1,853.632,card,869.0,494
100006896,03-08-2018,13:23:27,"Cufflinks type 1, Puma",1,227.88,cash,,135
100006896,03-08-2018,13:23:27,"Boots type 2, Puma",1,1869.25984,cash,,1229
100006927,04-08-2017,15:39:36,"Boots type 4, Adidas",1,7128.99,cash,,3411
100006927,04-08-2017,15:39:36,"T-shirt type 2, Reebok",1,385.2,cash,,214
100006927,04-08-2017,15:39:36,"Trousers type 9, Puma",1,755.2864,cash,,499
100006932,10-07-2017,16:15:17,"Sneakers type 3, Nike",1,2651.176,cash,,1282
100006932,10-07-2017,16:15:17,"Sneakers type 4, Reebok",1,3502.0,cash,,1700
100006934,31-03-2016,19:30:19,"Boots type 4, Reebok",1,6015.324,cash,720.0,3769
100006938,12-12-2017,19:25:58,"Trousers type 3, Nike",1,1536.528,cash,,714
100006938,12-12-2017,19:25:58,"Shirt type 12, Puma",2,1096.832,cash,,656
100006938,12-12-2017,19:25:58,"Shoes type 3, Reebok",1,2500.2,cash,,1389
100006938,12-12-2017,19:25:58,"Shirt type 2, Adidas",1,1007.4,cash,,460
100006938,12-12-2017,19:25:58,"Ball type 1, Nike",2,223.872,cash,,96
100006938,12-12-2017,19:25:58,"Socks type 1, Reebok",1,343.98,cash,,182
100006940,31-07-2017,14:24:10,"Hat type 7, Reebok",1,374.4,cash,,195
100006940,31-07-2017,14:24:10,"Shirt type 2, Puma",1,853.632,cash,,494
100006951,19-09-2018,13:00:16,"T-shirt type 5, Nike",1,568.4,cash,,245
100006951,19-09-2018,13:00:16,"Trousers type 12, Puma",1,296.192,cash,,178
100006951,19-09-2018,13:00:16,"Top type 1, Nike",1,339.16,cash,,139
100006951,19-09-2018,13:00:16,"Shirt type 12, Puma",1,548.416,cash,,328
100006951,19-09-2018,13:00:16,"Belt type 1, Adidas",1,637.29,cash,,291
100006951,19-09-2018,13:00:16,"Shirt type 6, Nike",2,3105.648,cash,,1404
100006951,19-09-2018,13:00:16,"Trousers type 8, Reebok",1,2317.392,cash,,1232
100006951,19-09-2018,13:00:16,"Boots type 4, Reebok",2,14322.2,cash,,7538
100006969,25-04-2017,18:28:59,"Shirt type 6, Nike",1,1552.824,card,664.0,702
100006970,08-07-2016,14:27:05,"T-shirt type 5, Puma",1,238.05696,cash,,139
100006979,26-03-2017,15:02:58,"T-shirt type 6, Adidas",1,331.15,cash,1238.0,179
100006992,29-03-2017,13:41:04,"Socks type 4, Puma",1,297.024,card,,168
100006992,29-03-2017,13:41:04,"Boots type 5, Nike",1,8007.18,card,,3543
100006992,29-03-2017,13:41:04,"Belt type 4, Adidas",1,338.47,card,,181
100006992,29-03-2017,13:41:04,"Socks type 7, Nike",1,364.816,card,,151
100006997,03-01-2018,13:43:41,"Trousers type 2, Reebok",1,335.49,cash,,159
100006997,03-01-2018,13:43:41,"Cufflinks type 5, Puma",1,250.88,cash,,140
100006997,03-01-2018,13:43:41,"Socks type 1, Puma",1,215.496,cash,,123
100006997,03-01-2018,13:43:41,"Shirt type 5, Adidas",1,1433.36,cash,,779
100007023,17-05-2018,15:41:29,"Slippers type 3, Nike",2,627.072,cash,,276
100007023,17-05-2018,15:41:29,"Trousers type 8, Adidas",1,2127.06,cash,,1053
100007023,17-05-2018,15:41:29,"Shirt type 9, Nike",2,3398.08,cash,,1480
100007034,12-08-2018,10:29:00,"Shirt type 9, Nike",1,1699.04,cash,553.0,740
100007034,12-08-2018,10:29:00,"Trousers type 8, Puma",2,1519.264,cash,553.0,964
100007034,12-08-2018,10:29:00,"Socks type 4, Reebok",1,789.93,cash,553.0,393
100007034,12-08-2018,10:29:00,"T-shirt type 6, Adidas",1,331.15,cash,553.0,179
100007035,20-03-2018,09:18:02,"Socks type 1, Reebok",1,333.6606,cash,,182
100007057,04-06-2018,10:13:26,"Belt type 3, Puma",1,593.712,cash,,342
100007057,04-06-2018,10:13:26,"Boots type 3, Puma",1,4727.43936,cash,,2748
100007076,12-11-2017,14:34:38,"Cufflinks type 5, Adidas",1,630.1008,cash,926.0,342
100007096,04-10-2016,10:55:04,"Cufflinks type 5, Reebok",2,525.6,cash,,292
100007104,14-01-2018,15:16:24,"Sneakers type 5, Reebok",1,2092.7232,cash,,1172
100007104,14-01-2018,15:16:24,"Trousers type 6, Nike",1,2229.22296,cash,,1062
100007104,14-01-2018,15:16:24,"Shirt type 2, Reebok",1,482.328,cash,,252
100007104,14-01-2018,15:16:24,"Boots type 5, Nike",1,7366.6056,cash,,3543
100007104,14-01-2018,15:16:24,"Shirt type 7, Reebok",1,1310.26,cash,,686
100007105,19-01-2017,14:18:55,"Top type 4, Reebok",1,271.6,cash,,140
100007105,19-01-2017,14:18:55,"Slippers type 2, Nike",1,770.24,cash,,332
100007105,19-01-2017,14:18:55,"Boots type 4, Puma",1,5809.6,cash,,3631
100007105,19-01-2017,14:18:55,"Trousers type 1, Reebok",2,4198.68,cash,,1962
100007105,19-01-2017,14:18:55,"Socks type 7, Puma",1,531.8144,cash,,320
100007105,19-01-2017,14:18:55,"Shirt type 10, Reebok",1,1125.72,cash,,531
100007119,09-07-2017,19:36:32,"Shirt type 7, Reebok",2,2620.52,card,,1372
100007120,20-12-2017,19:16:35,"T-shirt type 4, Puma",1,297.344,cash,,184
100007124,12-10-2016,20:36:33,"Boots type 4, Reebok",1,7161.1,cash,,3769
100007130,19-09-2016,18:02:49,"Trousers type 7, Reebok",1,1571.7,cash,,806
100007130,19-09-2016,18:02:49,"Belt type 1, Puma",1,310.184,cash,,191
100007130,19-09-2016,18:02:49,"T-shirt type 1, Reebok",1,309.68,cash,,158
100007130,19-09-2016,18:02:49,"Cufflinks type 7, Adidas",1,334.88,cash,,184
100007144,08-01-2016,11:24:57,"Trousers type 7, Nike",1,2670.744,cash,67.0,1299
100007144,08-01-2016,11:24:57,"T-shirt type 2, Puma",2,514.304,cash,67.0,400
100007144,08-01-2016,11:24:57,"T-shirt type 2, Nike",1,366.4656,cash,67.0,216
100007144,08-01-2016,11:24:57,"Socks type 5, Nike",1,425.86656,cash,67.0,254
100007154,12-04-2018,12:10:33,"Shirt type 11, Reebok",1,1333.332,cash,,814
100007188,20-10-2016,12:27:07,"Cufflinks type 4, Reebok",2,1412.5328,cash,,838
100007188,20-10-2016,12:27:07,"Socks type 2, Adidas",1,107.52,cash,,56
100007188,20-10-2016,12:27:07,"T-shirt type 4, Reebok",1,367.14,cash,,174
100007188,20-10-2016,12:27:07,"Socks type 7, Puma",1,565.76,cash,,320
100007227,01-11-2016,10:31:22,"Trousers type 3, Nike",2,3073.056,card,,1428
100007261,20-09-2016,09:23:19,"Boots type 3, Puma",1,4924.416,cash,984.0,2748
100007261,20-09-2016,09:23:19,"Shirt type 1, Reebok",1,1167.8112,cash,984.0,738
100007261,20-09-2016,09:23:19,"Shirt type 10, Nike",1,397.46,cash,984.0,167
100007261,20-09-2016,09:23:19,"Cufflinks type 1, Puma",1,227.88,cash,984.0,135
100007261,20-09-2016,09:23:19,"Shirt type 8, Puma",1,475.2,cash,984.0,264
100007261,20-09-2016,09:23:19,"Sneakers type 2, Puma",1,1310.61648,cash,984.0,982
100007265,07-07-2018,18:51:45,"Boots type 4, Nike",1,6929.088,card,,2868
100007267,14-09-2017,11:05:04,"Shirt type 10, Adidas",1,424.555,cash,,205
100007267,14-09-2017,11:05:04,"Boots type 6, Reebok",1,5521.068,cash,,2814
100007267,14-09-2017,11:05:04,"Trousers type 6, Reebok",1,1323.96,cash,,649
100007280,12-12-2017,17:25:55,"Slippers type 2, Reebok",1,468.7,cash,,218
100007300,07-02-2018,12:30:15,"Shirt type 12, Reebok",1,1072.5708,cash,,629
100007307,25-04-2018,11:27:31,"Trousers type 4, Adidas",1,1339.5,card,,705
100007309,02-03-2018,12:14:19,"Cufflinks type 4, Puma",1,788.04,cash,1092.0,495
100007309,02-03-2018,12:14:19,"Cufflinks type 2, Puma",1,360.6768,cash,1092.0,253
100007309,02-03-2018,12:14:19,"Shirt type 6, Adidas",1,1093.224,cash,1092.0,606
100007309,02-03-2018,12:14:19,"Hat type 3, Adidas",1,231.0,cash,1092.0,110
100007311,21-11-2016,09:09:58,"Hat type 8, Puma",1,519.68,cash,743.0,290
100007312,11-02-2018,12:01:24,"Hat type 3, Adidas",2,462.0,cash,,220
100007312,11-02-2018,12:01:24,"Boots type 2, Puma",2,3854.144,cash,,2458
100007326,28-02-2016,11:56:24,"Shirt type 6, Nike",1,1428.59808,card,,702
100007326,28-02-2016,11:56:24,"Cufflinks type 4, Reebok",1,821.24,card,,419
100007326,28-02-2016,11:56:24,"Shirt type 12, Adidas",2,1411.776,card,,912
